"reviewer_username","review_title","review_date","review_text","rating"
"ltamburello","The Scary Movie That Wasn't.","1 August 1999","Perhaps my expectations were too high. Perhaps the anticipation was too attenuated. Perhaps someone switched reels in the projector room before the movie started. The main problem with the film, IMHO, is that the characters are just plain dumb. They realize, albeit too late, that it's time to forsake their film project and haul ass out of the woods. Like the characters, the audience is presented only with circumstantial evidence of supernatural events. I guess this was supposed to heighten the tension, but instead with each passing ""occurrence"" the characters simply plod ahead with their little film, making them pathetic figures. For example, if one of your three-person crew suddenly disappeared without rhyme or reason one morning, would you think that he would signal his return by making muffled grunts in the pitch black dead of night? Would you then call his name and turn on a bright camera light so whatever's out there could more easily find you? Please.

Although Heather has a touch of Ahab-like singlemindedness, the other two are stock characters who are content to follow her search for the white whale.. er, witch.

Wait for home video, crank up the 5.1 surround and turn off the nights. Talk to your friends while holding a flashlight under your chin, it's just as good.",NA
"viporuss","Terrible film where all the characters needed killing","15 January 2022","Honestly only watched this to the end because I wanted to see all the characters die. The filming style was nauseating, the characters didn't listen to each other at all, to the extent that I wanted to climb into the TV and shake them and tell them to STFU and LISTEN!!!!!!! And when someone tears up a map when they are lost in creepy woods... I mean, you can't care at all about them from that point on. Dreary and irritating from start to the underwhelming finish.","2"
"lucash42-1","Groundbreaking...in a sense","11 December 2008","I was 16 when the Blair Witch Project came out on the big screen. At this time, it was the talk of the over-populated high school I attended. So one Friday night, I asked my girlfriend if she wanted to see it, she tentatively agreed. Once in our seats, many people around us were laughing and joking about the story, and what to expect.

A man came in from the side door, and put both of his arms in the air in an attempt to quiet the young audience. He was an employee of the cinema and he began to speak with an incredible tone of seriousness.

""Everyone please keep all of you're talking to a minimum, and please silence your pagers(cell phones weren't owned by many at this point). He said. ""This is a true story of these three young adults, and of how they lost their lives in a very tragic way."" With that, he exited.

The hecklers were reduced to a minority, and it seemed as if no one spoke for quite some time. There was an uneasiness in the air that both myself and my girlfriend felt. Suddenly she leaned over and whispered in my ear.

""Come on let's go see something else..."" Before she could even finish her sentence, the lights died down, and the story began. We sat, glued to our seats, as it unfolded in such a way that you could barely tear your eyes away, and if you did, you were fearful that you would miss something vital.

At this point, I was totally convinced that what I was witnessing was real. There was no room in my mind for doubt or logic, and the employee that spoke up in the beginning took care of that.

The Blair Witch Project concluded, and I could never be more content with a movie after the first viewing. Normally I would focus on flaws, continuity, and the ever so popular question, ""Why didn't they just..."" At 16 years old, I had found the first movie that scared the hell out of me. A decade later, it still makes me uneasy.","9"
"PIST-OFF","Deliverence meets Man Bites Dog","13 September 1999","Blair Witch Project may be one of the more inventive ideas to come to the big screen in a long time. It takes a lost in the woods struggle of Deliverence, a slasher film premise and films it in a style so much like Man Bites Dog that the film makers had to have seen Man Bites Dog. There are cetin key elements however to watching the movie with optimum veiwing pleasure. One of those is the whole marketing campaign built around it, especially the sci fi channel special. Secondly I had seen this movie twice in the theaters, once in an art house theater on opening night and the second time in a giant super plex. The movies scariness is tripled by seeing it in a small very private theater, it adds to the real feeling of the movie. Seeing it in an auditorium with people munching on pop corn and teenagers talking detracts infinetly from it's feeling of reality that the makers tried to aim for. Substantial amounts of credit need to go to the film makers for their filming techniques. Such as not filling in the actors on all the plot details. Brilliant but partial inadvertant acting from the actors make this movie feel as though you could have filmed it yourself. One other thing that sets this movie apart is that there are no big shocks in it, the scariness of it all comes from letting the imagination get way ahead of you. See it with Man Bites Dog and compare the numerous similarities. Give it an 8 out of 10",NA
"Vatoloco","I'm not going to sleep until the sun comes up","1 August 1999","And I probably won't sleep at night for two weeks. This is the most frightening horror movie I've ever watched. It is almost devoid of the blood and gore that populates the genre, rather, it frightens with such a realistic style you actually start to believe these events did happen! (The person I saw the film with had to be reassured the movie was fiction) The pacing may lag in spots, but it only serves to heighten the suspense and tension. I spent the last 20 minutes of the movie with my eyes covered, and the movie still horrified me so much I'll probably need a therapist.",NA
"SafReviews","It's not your typical movie","2 July 2021","After watching the movie I'm not sure if liked it or disliked it. There's not really a plot or story in the movie, it's just basically a videotape recording of the events that took place during the project. The movie was a bit intriguing, but the problem is it's not very exciting or thrilling and this is probably the main reason why other people dislike the movie. That wasn't an issue for me though as I was still interested in the movie to see what will happen in the end. I didn't find the movie scary, however although I knew the movie was fictional, at times it felt real with some of the paranormal activities and the dialogue which is a credit to the actors. So although I don't dislike this movie, I'm not a huge fan of it as well and I probably wouldn't want to watch it again.","6"
"jaywolfenstien","My Shortest Review . . .","24 June 2003",". . . because the movie doesn't deserve a long one. Interesting idea. Crappy movie. Proves that with the right marketting, anything can sell. Like TCM, won't watch the sequels if they were handed to me on a silver platter for free . . . I won't even spend the time.",NA
"jasondamore","Sometimes not seeing is scarier","25 July 2023","When I saw this in the theaters when it came out I found it petrifying. On second watch many years later, not as much only because I know you don't see anything. But that's what made this movie so riveting when first watching it in a theater. You're in the woods with them, you don't know what's making those sounds, what's playing with their minds. Sometimes not knowing what's there is scarier than knowing. I personally loved this movie. It's original, it's raw, and it shows what can be done with a super low budget. Not everything needs to be scripted with special effects and CGI. Sometimes simply being in the woods at night with an unseen mennace is enough. Great movie.","8"
"syaofsjc","Don't let the hype ruin it for you!","31 July 1999","I saw this movie the night it opened nationwide, after weeks of the biggest hype since the second Austin Powers movie. When the lights went up, I saw people all around me scoff at the so-called ""scariest movie ever made"" and even my companion said it was a ""let down."" Which is unfortunate, because ""the hype"" is forcing comparisons that shouldn't be made and turning attention away from the true brilliance of this film.

I am annoyed with reviewers who compare this movie to The Exorcist or The Shining. You simply cannot compare movies with huge Hollywood budgets with a movie made with two cameras and next to zero budget. Don't fall into that trap. This is not like any movie you have ever seen and that's what impressed those who saw it before the hype and drove them to create the hype.

This movie separates those with imagination from those who do not. If you are someone who scares yourself by thinking about horror films after you have walked out of the theater, than this movie will creep you out for days to come. The filmmakers didn't have the money for special effects and they resist the urge to give in to standard horror movie cliches. This movie presents a terrifying scenario and asks its audience to take the terror to the next level. How far are you willing to let your imagination take you? If you are not sure, you will know after you see this movie by your reaction to it. If you need special effects, blood and gore or things popping up on the screen to make you jump in order to enjoy a scary movie, this film is not for you. But if you can put yourself out in the woods, lost, with people you don't know very well, hungry, scared and tormented by something you can't see (but can hear), then you will find this movie full of creepy thoughts and images that give your mind just enough to torment you with a sleepless night or two.

Also, I highly recommend the website (blairwitch.com). It provides cool background info and interviews not seen in the movie. And, if you are like me, you'll probably start freaking yourself out before you even see the movie.

When you think about what the filmmakers had to work with and what they created, you will be astounded and impressed by this film. Since it is impossible to avoid the hype, try not to let it manipulate you into expecting something this film was never meant to be.

Bottom line: creepy, suspenseful and full of ammunition for a fertile imagination! Great movie!",NA
"evelinnoisnois","anticlimax","11 April 2021","This word is capable to describe this movie. Totally promising at the beginning, very interesting consept and progress BUT the final 5 minutes make it seem like a waste of time. I rate as 4 only because the movie really makes the viewer interact with it and this is true magic . Unfortunately, it takes this feeling back at the end .","4"
"AKS-6","Not scary -- spooky","29 January 2000","I'm quite surprised here since I liked this film. I'm not saying it's a masterpiece or the ""scariest film ever made"" because it's not. However, I found it quite spooky. I didn't jump or anything, but when you think about how these people must have felt out in the woods and if you have any imagination at all, it's got to be at least a little bit spooky. I found ""The Blair Witch Project"" to be quite fascinating and interesting. The madness of it all is what drives the film forward not the question whether there is a witch or not. And thank you very much, for there not being any ""scary"" witch seen in the film. I hate the skeleton in ""Hellraiser"", I hate the monsters in ""In the Mouth of Madness"" and ""The Faculty"", I hate Jason in ""Friday the 13th"" What you see is not always what makes a film scary or not, it's where your imagination leads you that makes a film scary or spooky. Now, some of you will have that kind of imagination that makes you not see the spookiness in this film (nothing wrong with that) and others will have the kind of imagination that will make them think this is the scariest fim they have ever seen (and I envy those people). I'm stuck in between, but I have to admit that I enjoyed the film and it was much better than I expected it to be since no one I know have liked it. I would probably give this film a 6 out of 10 because I think it deserved it. What I didn't understand, though, was the ending. I figured that ""now it begins -- the *scary* parts"" and then it just ended. Spooky, not scary. (I saw ""Forces of Nature"" as well today, and I have to admit it, after having seen that disgrace of a film even ""See No Evil, Hear No Evil"" [Sorry, Kevin Spacey, :-)] would have been a great film, so maybe that's why I found BWP quite entertaining.)","7"
"Lewis1098","Nerve racking, scary and tense","25 March 2013","This Is an original scary tense horror but more scary. This is one the only films that has scared me properly. It's one of my favourite horror films and one of my favourite films of all time :) you have to watch it :) but please if you watch this and think the sequel will just be as good. Think again the sequel is awful. Nothing like this. There is no special effects what makes the film more realistic. You don't see the witch. Which in my opinion is better as your imagination goes wild to think what actually the witch looks like. I hear they are making a new Blair witch sometime this year or the next but I don't know and it will never match up to this perfect original horror film. Please take your time to watch and do not talk through it as you need to listen to the film. :)","10"
"teddywesttt","Unorthodox yet thrilling horror.","16 July 2022","I watched the Blair witch first with some friends of mine, then gave it a rewatch on my own. On both occasions I loved it, and at the same time was extremely scared in many moments. The acting throughout this film, considering the lack of experience, is vey impressive. As well as this, something about it being shot on a low quality camera makes it much more intimidating. Must watch for all horror fans.",NA
"chrisbrown6453","There is no question that The Blair Witch Project is unlike any other film you're likely to see this year. With an eerie realness to it, the movie takes you on a journey with three young people to find out t","18 July 2001","Heather, Michael and Josh all head out into the woods to do a documentary on the legend of the Blair Witch. They interview some townspeople, get some background, and then go into the woods. What was supposed to be a weekend trip to film some footage turns into their worst nightmare. One year after they disappear, their footage is found, buried in an abandoned burned out house.

The best thing about this movie is the ability to blend reality and fiction. There isn't a person in this country that hasn't heard of this movie, but how many people believe it's true? Did these three kids really disappear 5 years ago, or is this only make believe? From an impressive web site, to a special on the Sci-Fi Network, to just an amazing underground buzz, the line between truth and reality is blurred almost to the point of non-existence. Never has there been a movie with so much effort put into building a huge back-story leading into the actual film. Was there a Blair Witch? Was she really sent into the woods to die? Did children mysteriously disappear? Who killed 7 children in an old house? Is any of it real?

Watching the film, you really felt like you were just watching a friends home movies (other than the fact that most friends home movies aren't edited and partly shot on 16mm black and white film). No steadicams, no special lighting, and most of the time, no script; just three kids out in the woods having the most terrifying time of their life. The movie showed, very well I might add, all three of them go from fun loving documentary artists, to three people slowly losing their minds. The movie builds very slowly to a very creepy and frightening climax.

The buzz for Blair Witch has been astounding, and while mainstream American might be hoping for more after all the hype, this movie definitely has all the chills and thrills a good old-fashioned horror movie needs. No slashers with knives on their fingers, no one wearing a mask, just good mental horror. While it didn't completely live up to the hype, it was a great showcase for young, hardworking filmmakers to see how you can make a great film by having a good story, good young actors, and a belief that the movie you're making is going to be great.","9"
"koltonbrett","Unique and Effectively Chilling For Its Time","10 January 2022","Cold, hungry, lost and hunted. This movie proves that you don't need scary visuals or a big budget to make a really good horror film. The situation alone makes this movie unnerving. The hopelessness and desperation of these characters is felt. Knowing upfront that these 3 characters are not getting out of the woods, produces a fair amount of dread as we wait to see how it all goes wrong. The found footage format makes this feel raw and real and you can't help but put yourself in the situation and wonder what you would do. Made for less than $1,000,000 and earning close to $250,000,000, this movie is right up there with 2009's Paranormal Activity for best ever movie investment.","8"
"bat-5","Things that go bump in the night.","4 August 1999","One of the best things about The Blair Witch Project is the fact that you have to use your imagination. You are out in the middle of nowhere, and there are noises moving all around you in the dark. You can't see anything, you only hear things. And that's what scares you the most. If it's something you can see, you'll think of a way to deal with it. If you don't see it, you don't know what to do. So you become scared. Fear starts to overwhelm you and clouds your thinking. That's what this movie does. You have to use your imagination and put yourself in these kids shoes. There aren't any monsters to blow up, no ghosts to run away from, no houses to escape from. Everything around you has turned into something frightening. The Blair Witch Project is a movie that relies on the gradual building of suspense rather than the usual horror movie tricks. If you scoff, try going camping in an unfamiliar place and see if you can figure out what's going bump in the night.","8"
"vicdru","The Ghost and Mr. Chicken was more frightening!","16 May 1999","The Blair Witch Project is being called one of the scariest movies ever by more than one person I know. Quite frankly, I was practically bored to sleep. The story idea is really great but the photography (video camera bouncing all over the place), the 'effects' and the acting (I was praying the Witch would get the woman just to shut her up) certainly leave something to be desired. I'd say the scariest part of the movie was trying to determine whether I should tell friends about it or not!","2"
"DavidSim240183","Flawed but fascinating","8 November 2005","I remember how excited I was when I first heard about the Blair Witch Project. The idea of a horror film seen through the eyes of a video camera was an intriguing prospect to me. Not to mention unique in this day and age of slasher films. And although it has it's failings, the Blair Witch Project provides good, solid entertainment.

The three heroes of the piece Heather, Josh and Mike go off to the woods of Maryland to film a documentary about the Blair Witch. The film makes the wise choice of lulling you into a false sense of security. The opening scenes are light and comical, such as interviews with the townspeople, and witty banter between the trio.

But then things start to turn ominous when Heather & Co lose their way. They can't seem to get out of the woods, and what's worse, they are not alone. Someone or something, is stalking them. When they're camped out in the middle of the night, they are certain they can hear noises from outside. Noises that are gradually getting closer to them. Weird objects are left outside their campsite. The map goes missing. Josh disappears. And so on.

The fact that the BWP is seen through a camera gives a heightened sense of realism to the proceedings. But personally, what I found to be more effective was the way the three of them gradually come apart on each other. Heather's obsession with continuing to record the events is counter-played with Josh blaming her for getting them lost. The camera closes on her face, teary-eyed, frightened and very upset.

Or the scene when Mike throws the map away and confesses. The anger from Heather is so profound it was almost painful to watch. And of course we can never forget the most famous scene when Heather records a final goodbye message. Again the camera is right in her face. She now fully expects to die. Because she so freely admits it, it becomes a very powerful and moving scene.

These are the scenes that makes a lasting impression. BWP is never exactly all out frightening, but it is very unnerving. The psychological impact afflicting our trio is much more effective. The ending is rather unusual, because it comes so quickly. Heather and Mike come across a house. They go in. And don't come back out. We never find out what happened to them. Or what was stalking them. This makes for an anti-climatic, but pulse-pounding ending at the same time.

Clocking in at a lean 79 minutes was a wise choice. It keeps events moving at a fair pace, and doesn't burn itself out with over-exposure. Those jerky camera movements would otherwise get tedious after a while. The Blair Witch Project is not without it's flaws, but it does leave a lasting impression, and will make you think twice before going off on any camping trips in the woods any time soon.","8"
"larken-98-527891","Scaring Yourself","5 July 2011","Allow me to offend some people by theorizing about the reason for the huge disparity in how people respond to the Blair Witch Project. Personally, I fell on the side that found it less scary, less interesting, and less exciting than watching grass grow.

People who have actually been in the woods before, and have some shred of self control, mental stability, and the ability to think rationally, will find it impossible to relate to the characters, and impossible to share in their terror. If, on the other hand, you were raised as a spoiled, emotional moron, whose experience of nature consists of occasionally flipping past the nature channel with your cable remote, the movie might scare you ... not because it's actually scary, or because anything actually happens in the movie, but because your own imagination might manage to scare you all by itself. To be blunt, I really cannot fathom any other reason for anyone to think this was a scary movie ... unless they have an extreme phobia of twigs tied together. Sorry.","1"
"loud6969","Finally a movie worthy of an 8 dollar ticket price.","2 August 1999","This film is frightening. It's not the visuals that make it but the lack thereof in much of the film. The film relies on the audience's imagination rather than expensive effects to scare the audience and is very successful. The audio in many scenes is absolutely chilling. This is a very well done and thought out film. Much better than the majority of the ""Horror"" movies churned out by Hollywood lately. Where films like ""Anaconda"" and ""Event Horizon"" fail with a huge budget and special effect this movie succeeds with a very low budget and NO special effects.","9"
"rockbeauchamp","Don't understand the hype","28 April 2021","I get this movie pioneered the found footage genre, but that doesn't add anything to the fact that it's 80 anticlimactic minutes of 3 people wandering around a forest.","4"
"PyrolyticCarbon","Scary, not quite, but disturbing and unnerving? Oh yeh, big time.","3 November 1999","You'll laugh. Now that's what surprised me the most, there are some bits where you really will laugh - I wonder if audiences did when they thought the whole thing was real? We even found ourselves laughing at the end, but that was totally different, a nervous uneasy laugh. The kind of laugh that hides the fact that you're scared to go home after the cinema and walk in the house on your own without any lights.

Go see this film, okay there's far too much hype, and there's far too many people rubbishing it for no real reason, but you have to see it. If you're a fan of psychological horror then this is for you, actually I don't think you can really use the word horror, psychological terror would be better.

The real disturbing thing was the way the ""fright"" sections were underplayed, add to that the strange feeling you got from eavesdropping on three people as their relationships falls apart and you've got a film that really messes with your head.

Try to forget all you've heard about it, sit down, and watch, and please, don't have nightmares!","7"
"Irma Vep","Give me a Valium!","14 July 1999","I can't say whether this movie was good or bad. All I can say is that after I saw it I quite literally felt like vomiting. For two hours. Surrounded by people in well-lit areas I was filled with fear to the point of panic. Is it just my overactive imagination? Is it genius filmmaking? You decide.","5"
"SwissWarrior95","Scary movie!","15 January 2019","The Blair Witch Project is a found-footage horror movie that shows a good horror atmosphere and not on cheap or bad jump-scares.

Good movie.","7"
"todd2u","a masterpiece","7 April 2000","This is one of the most scary movies i've seen in a long time. The fact that three kids lost in a forest,and a something evil chasing them creeped me out. What made it look real is that the film makers used a video camera instead of an expansive movie camera. It looked so real like there actually being attacked by something evil really creeped me out. I loved the movie because of that. And not to many movies do that. I recommend this movie to anyone who loves a really scary movie, and doesn't want to sleep for a long time.",NA
"luiszlamarque-25096","Good movie, but not great","1 August 2019","The TBWP is a good movie, it has a simple story, very simple, but it is scary and mysterious, this movie has no ""screamers"" or some demon or witch, if you do not like that kind of scary movies, do not do it Do not look This, because it is horror for the situation, the sounds, the scared people and the things they found in the forest, not for the screamers or the spirit, it is up to you if they make this a good horror movie, because it is imagination, you can imagine a lot of horror or not imagine anything and try to scare yourself with the movie, if you are going to do the last one, you will say that this movie is bad, if you make the first one, the movie will like you or you will even love it, from my point of view, it is a good movie, but not great, everything is in the person who is watching the movie, the movie only sets the stage for fear, you will complete the horror ...

As I said if you want psychological horror, look at this, and with high volume or headphones If you want screamers and stuff, go and watch slasher movies or the conjuring universe for example","7"
"emperor_bender","First movie to ever give me chills","22 February 2008","I watch horror all the time. I buy new horror movies every few weeks. I have watched TONS of horror movies. But THIS was the first movie to give me chills. It has to be because of how REAL it is. This movie takes after Cannibal Holocaust in some aspects, but is also VERY original. Since its release, it's been knocked off countless times (even my middle school parodied it a few years ago). Cloverfield is the biggest example. NOTE: Do NOT call Cloverfield ""original"". It is NOT original, Blair Witch came first. Well, aside from that, this movie keep me watching throughout. I love this movie. The camera-work can make you dizzy at times, and sometimes the movie felt...redundant, but I still found it chilling. 8/10 Seems fair.","8"
"WestWon007","An instant great ""horror"" film","18 July 1999","This documentary is one of the creepiest films you will ever see. And it will haunt you. The film itself is very well done and the ending is one of the best ever. And finally a horror film of the 1990's that hasn't copied Scream. A truly great horror film that can be compared to the likes of The Haunting. A must see if you like horror films or suspence thrillers.","9"
"Gafke","Genuinely Creepy","20 May 2005","Three young film students - Josh, Mike and Heather - pack up their filming equipment and head out to Burkittsville, Maryland on an autumn weekend to make a documentary about the Blair Witch, a local legend which continues to haunt the surrounding woods of the small town. The three strike out into the forest with their camping gear and are never seen again.

One year later, their film footage is recovered.

It's a great basis for a horror movie. What could be worse than actually finding a roll of film or two only to discover that, upon development, it contains the dark and horrible story of a missing persons last moments on earth? The hype surrounding this film was so well done that people still believe to this day that what they are seeing is real. And while the hype may have gone a tad overboard (I don't think, for instance, that this is the scariest movie EVER made) The Blair Witch Project is still a very good, well made pseudo-documentary/ horror movie.

Made with hand-held cameras and boasting no special effects whatsoever, Blair Witch takes us out into the middle of the dark and spooky woods and leaves us there with the three unfortunate college kids. It's kind of like being dropped into a particularly vicious retelling of Hansel and Gretel. Strange noises echo through the woods at night, the disturbing laughter of children can be heard and many odd and primitive symbols, made of sticks and resembling crude, miniature scarecrows, are left dangling in the trees for us to find. They are all keys to a mystery which only gets larger and more sinister as the film progresses. The threesome are soon lost and find themselves wandering around in circles, unable to escape from the cursed woods, and this, for me, is where the real horror of the film lies. It can happen and, witch or no, your imagination can conjure up any number of monsters out there in the darkness, heard but never seen, but all of them waiting to eat you. Josh, Heather and Mike begin to fall apart, turning on each other and just as quickly holding on to one another as the woods loom up and consume them.

Nothing is ever seen, no answers are given and the mystery surrounding the Blair Witch and the exact fate of the threesome is never solved. We are left to decide for ourselves if the stories are true and the evil rumored to be within the woods is real. The premise here is simple and the film itself very realistic. It's easy to see why it frightened so many people upon its release - at times, it's like watching a snuff film without the sex.

Gritty, well-acted and genuinely disturbing. People who suffer from motion sickness should probably avoid it, since the constantly jouncing camera IS rather nauseating. People tired of car chases, obligatory sex scenes and CGI monsters should check this out - it's a very cool throwback to the ghost stories told around campfires. Very well done.","8"
"diaju_vampprincess","The promising movie but is ruined by the voice of the lead female role","1 July 2018","What's is wrong with the lead female role?? She's so annoying. Her voice is so disturbing from the beginning till the end of the movie. Tbh, I actually like the movie, the fresh concept of the documentary-like, the story, the suspense, the tense that is created by the satanic ritual. It is actually a good movie and i am sure i can actually enjoy it if the lead female role is not so annoying. Her bossy character, her whining high-pitched voice is really annoying. And all the bad things happened to them is because of her. Really, if you have a friend with her character, you should consider to cut her off from your friend list.","5"
"skybrick736","The Blair Witch Project (7/10)","21 October 2017","Sometimes a great creepy horror movie, doesn't need crazy special effects or well calculated jump scares, sometimes all it takes is simple story and creepy atmosphere. The Blair Witch Project is possibly the most brilliantly marketed film of all time. The public was attracted to the ambiguity of the film trailer and website, as well as the insisting notion that the events occurred were in fact real. The film also revolutionized how many horror films slash their budget by going to hand-held cameras. It's never an ideal way of film-making,some movies can pull off a shaky camera, some can't, however the Blair Witch Project absolutely does. The big bug-ab-boo is the acting and dialogue are extremely monotonous. Characters are also unlikable at times. The Blair Witch Project is a wickedly creepy, bare-bones film with a dark, soulless ending that will stick with the viewer.","7"
"MrDoboy","Do you like scary documentaries?","17 July 1999","Uhh...hmmm what is the word for this movie? Oh, yeah I remember: WOW! Okay, okay, so spooky noises in the woods are not really scary in general, but what was kinda freaky 'bout this movie is how it seemed to capture reality and how a couple of people would really react to all this stuff happening. Personally, if I heard all those noises in the middle of some redneck woods (Especially the laughing/screaming children) I would sh*ttin' bricks. It shows the stages of denial, insanity, acceptance, fear, hatred, blame, and many others not necessarily in that order as these three emotionally different characters bumble through the woods trying to get a grip on reality. Until I noticed that this film was in fact written and directed by some guy, I thought this was the real deal. I had never heard of it before, until the day that I saw it, so I really had no clue what it was about. But anyway, if you wanna see a movie that scares you indirectly rather than throw the hatchet right in your face, go see this movie!",NA
"malkane316","Quick Reviews!!","30 November 2004","POSSIBLE SPOILERS!!

The wild hysteria surrounding this movie proves that the majority of the cinema going audience can still be fooled into believing anything they see or hear, or think they do, but that doesn't change the fact that it is an extremely convincing and effective horror flick. A certain number of people on these boards, and who have reviewed B. Witch Project HATE the film for varying, understandable reasons. When i first watched this, i watched intently, knowing exactly what the directors were playing at, and i found great enjoyment in watching the reactions of those who thought it was real. Did it unsettle me? No. Did it make me jump like the horror movies that rely on loud noises to scare (the Ring Remake) ? No. But it was the first horror movie in a very long time to put a smile on my face, and make me shiver. If you can remember back to when you played hide and seek as a kid- the feeling you had when the person looking for you was 10 feet away and coming closer- that is what this film gives, in a much greater quantity.

It is slow moving, and if you do not enjoy the pace, then you may not enjoy the film, but it compensates this by being short and concise, juxtaposed against how the 3 campers must have felt as the hours dragged by- the point i take from this is that in life we only remember a series of memories, images pasted together to make little sense, and life seems much shorter than it actually was.

The camera use and grainy feel again may be fuel for hatred or love, but it works perfectly- they don't know what is going on, and neither do we, but that doesn't matter because in an uncertain and threatening situation, the natural human reaction is to run or fight. Drained, exhausted, paranoid, they run. Ever had a nightmare about running away from something, but not knowing exactly what it was, or why you are running?

The best part of the movie (apart from the hilarious 'i kicked the map into the river' scene) is the last few minutes when Michael and Heather enter the house following Josh's screams. I get the 'shivering' feeling throughout this (probably 'spine tingling' or 'chilling' is the 'correct term'), especially when Heather screams, and the ending is excellent as our feelings and fear somehow builds and climaxes (apologies for the sexual connotations) in perfect harmony with what is happening on screen. The actors are clearly convincing, again look at the hysteria for proof, and although they are not called upon to do much, they do it well. Oh yeah, the only scene i do not like is the 'Heather snot' scene- it is too long and breaks up the momentum. Few great horror films come along these days, this is one- embrace it, let yourself be sucked in to feel the full effect, don't be critical, and realize how good it is. 9 out of 10",NA
"isaak-1","Evil Undefined","16 July 1999","Saw this film in the theatre today. Absolutely chilling. There is nothing to fear but what is in your head and that can be extremely disturbing. very original. The ending was stunning. highly recommended to all horror lovers.","8"
"hdavis76","Disturbing and Inventive","2 August 1999","Blair Witch is one of those movies that people will be talking about for years to come. The movie doesn't rely on blood, gore, or surprising shock scenes (which have become over used in most horror movies), but on a building sense of terror that is never released until the very end. We are also never given any easy answers about what is happening. We know exactly what the students know, which is really very little. My only complaint is that the camera work was so jumpy at times that it made it hard to focus on the screen. However, this is just me being very picky. Overall, it was a great movie that I would recommend to any fan of horror movies.","8"
"DJ Inferno","Just another campfire tale...","22 September 2001","2644 comments (as of September 22nd) and now here comes mine...

""The Blair Witch Project"" is not the greatest horror movie of all times, it´s not the greatest shocker of the last decade, not even the best one of 1999! The idea is neither new nor revolutionary in any way, because nearly the whole plot is a 1:1-copy from Ruggero Deodato´s exploitation classic ""Cannibal Holocaust"" as well as the style is taken from Danish Dogma-movies like ""Festen"" or ""Idioterne""! The most interesting fact about BWP is the skilled propaganda how this movie was advertised via Internet as a real documentary about three missing students.

Parodies like ""The Bare Wench Projekt"" or ""The Tony Blair Witch Project"" followed. How about another starring Leslie Nielsen?!?

However there are also some good words to say, because I liked the mood of hopelessness, fear and desperation that is transmitted by this film. ""The Blair Witch Project"" is worth one look, but finally it is also one of the most overhyped movies ever made!

4/10

P.S.: I would be thankful if anyone could tell me where I can buy storage batteries which last for more than 72 hours...",NA
"AM_Brandt","Great movie... wish it would have been in theatres","9 February 2003","Okay... at the risk of sounding like a moron who has been brain-washed by the Blair Witch, it was a good movie. Give it 4.75 stars out of a possible 5.

Yes, the camera work was bad... there was almost no TV commercials about it... it was still a good movie. There aren't that many movies made these days which can bypass the theatre and still draw attention like this one did/still is. I have yet to see a movie drive the tension and the fear home like this one.

The realism and the real fear are what make this so good of a movie. The legend is put together seamlessly as are the stuff they go through.

Like has been said so many times already, ""The last ten minutes are perhaps the most frightening ten minutes of footage of anything that you will ever see.""",NA
"rsquires","Disappointed","1 August 1999","Audience anticipation was high for this movie, and the ushers handed out barf-bags as (so they said) some 20 earlier viewers had thrown up from motion sickness. For me and my brother though, this movie was pretty much a shoulder-shrugger. I was simply not drawn into the action at all -- perhaps a teenage level of experience is required to identify with the characters -- and the camera movement had no effect on me, being an experienced 3D gamer. In any case, a yawner.

rms rsquires@flash.net","5"
"alexanderliljefors","Changed horror forever","26 May 2023","Made to feel authentic. Which they certainly succeeds with.

Its a film that makes you wanna hide behind the screen.

It uses the psychology of never really show the audience what it is that the characters are seeing and experiencing, which's very scary.

I fully understand how it was very scary when it got released in that format with its plot, unfortunately it has inspired very many other films that have made the new generation used to the formas.

Clever horror with an idea that changed horrorfilms forever. Original horror on a whole new innovative level. True insanity that grows of boreness, horror and uncertainty with the characters. As they uses different ways to handle the wierd situation.

GREAT ACTING! AND GREAT MANUSCRIPT CLOSE TO REALITY!

A must see, if you're into horrorfilms.

A film that feels that the characters are getting chased all the time, all though you as a viewer cant see anything.

An iconic horrorfilm. I recommend it.","6"
"songod-95003","I feel for this film...","21 October 2019","Celebrated like no other when released, well, before released actually thanks to a then groundbreaking internet and media campaign, it has since become the whipping boy for the entire ""found footage"" genre that followed.

Films, usually awful, cashed in on the success of ""Blair Witch"". Some gems emerged, like ""Utopia Report"", ""Grave Encounters"", and ""The Last Exorcism""; but most were, as stated, awful. Predictable, boring, pointless. And most fan-boy reviewers blame ""The Blair Witch Project"" for these dreadful knock-offs.

None of that applies. Thirty years after it's debut the film is still unnerving. It it plays on your primal fears of the dark, being lost, and being followed by something unknown. That makes the film truly frightening. Not a jump scare to be seen.

My only issue, and one that has been an issue from the first time I saw it, is Mike tossing the map. It would have played better if the map simply vanished. Making Mike the idiot for thinking it pointless and thus tossing it in the creek really wasn't needed to amp up the discord between the three. In fact, he soon was back in good graces as Josh and Heather continued to fight each other. Had the map simply vanished, it could have been attributed to the witch.

While not the very first found footage film it is the best.","8"
