"reviewer_username","review_title","review_date","review_text","rating"
"stacybengochea","Loved This Movie","16 May 2022","Did I see a different movie than most of the other reviewers? I must've because as a 56 year old female, I have a very, very low tolerance for most action and/or based-on-comic movies and I thought it was awesome. Acting was great across the board. Jared Leto was phenomenal as Morbius and Matt Smith, who I've always had a love/hate thing with was outstanding. I thought the script was solid. Do I wish for a bit more explanation, background, and details about a few things? Sure I do, but when don't I? I'm a tough sell, especially with these types of movies. Special effects (CGI) were great; it was an excellent decision for Jared to push hard for CGI over makeup. And it's even more impressive knowing that body doubles weren't used; Jared both gained muscle AND lost a crap ton of weight to look super sickly/frail. My husband and I both thoroughly enjoyed this movie. Can't wait to see what other things ""the few against the many"" can do. Bring it on!","9"
"harberdionne","Do not understand the hate...","22 December 2022","Seen comments on here saying they think the action scenes are ""gibberish"" and that you can't actually see them taking place...first of all, Morbius is completely different to other superheroes that we have seen, on top of that you still see him fight with people regardless. The story is there, I think what people are doing is just watching with extremely high expectations and also are comparing it with other Marvel films. This film is honestly great, the only thing I can say is I don't feel like Matt Smith played a new character. It still felt like he was playing the Doctor from Doctor Who which isn't a bad thing but it was sort of weird.

Overall, it is a great watch and I genuinely have nothing bad to say about this just hate how many fans of Marvel have decided this isn't good enough due to the fact it's not as good as other Marvel films....","10"
"Collector-Man","There are FAR worse superhero films.","30 May 2022","Nowhere near as bad as Blade Trinity, Elektra, Ghostrider, X-Men: The Last Stand, Apocalypse, Dark Pheonix, Suicide Squad, Venom 2 etc. There were some minor flawed plot-points but for most part I liked it.","7"
"FAJNYFILM","Very good comic adaptation - one of very few","30 May 2022","I have started watching this movie after reading some reviews. Lots of them actually ""ate, digested and threw out"" the movie calling it names. Since I am not big fan of Jared Leto due to his very poor casting (not performance!) I had actually no expectations....

And I was shocked..... surprised and really satisfied.

The film is coherent. Focused on story. On a man fighting his illness, focused on helping others and then focused on fighting or rather utilizing something that got into him.

Very simple scene setup. No extravaganza. Good acting. Nice story telling. Compared to over budget Avengers movies it was like a theater than a movie. And that is why I enjoyed a lot this simple good movie.

Very good acting. Good actors. And story and problems were in main focus without creating some artificial villains.

I enjoyed hero's struggling with his illness and then the unknown and getting new abilities. And scientific mind.

Generally it a very good, simple and coherent story. With promising ending announcing continuation with Vulture.

Good job.","8"
"drpainters","Interesting not as bad as I thought it would be","1 June 2022","So many things saying this was just going to be a terrible movie. It wasn't original, predictable but doesn't mean it wasn't entertaining. So nest action slow Mo scenes and some random parts that were interesting. Plenty of decent actors, better then venom let there be carnage. Kind of the quality of an early 2000s action movie X-Men 3, daredevil level.","6"
"FranTesla","good cast, a lot of potential, bad execution","31 March 2022","Good cast, good intentions, good acting, but sadly a bad movie... from screenplay, direction, pacing, visual effects, everything is off, a mountain of bad decisions, it has the potential to be great, but settles for mediocrity.","5"
"kwithyco","Slow Pace, Weak Ending, But It's A Marvel Movie, So It's A Must See!!!","6 October 2022","So...the film isn't so slow that you'll want to turn it off, but it does take a while to get moving. And seeing Matt Smith stripped down was a bit Cringe for me.

I will say, adding the makeup onto Matt Smith made him look a bit more normal?? Maybe that's just me. Apparently my review is too short, so I'll have to add a bit of an explanation. M. S. Has no eyebrows. Why the makeup folks in every show he's played in don't shade them in a bit has always perplexed me. That with his oddly far-spaced eyes give him an alien look. Shrug.

But I kind of hated the ending. Not going to give it away. I just thought it could have either been wrapped up better, or left on an actual cliff-hanger. As it was: LAME!!!

Thank you for your attention.","7"
"cmox2000","Definitely not bad","20 September 2022","So Sony seems to be stepping up thier Marvel game. Morbius was was well written and acted, Jared Leto was great as the title character and Matt Smith...wow what a performance. This is definitely better than the new MCU woke trash they keep pumping out, proof you don't need to have an agenda to have an entertaining franchise. I look forward to Kraven, El Meurto, Madame Web and the Third Venom. Hoping we get more of this quality filmmaking. It would be incredible to see Holland and Garfield meet up with not only Venom but Morbius and create the Spider Verse that we have been aching for. Definitely worth watching, and the special effects are great.","8"
"11ovz11","Better than most Marvel and DC Character Origin Movies","15 November 2022","Due to the hate this movie got and the negative reviews it received, I pushed watching Morbius till I found it on Netflix one day. And after watching it, I kept questioning the reviewers as to WHY they rated this movie so poorly. Because it is quite decent as a movie and really good for an comic book origin story.

Sure, the story is simple and extremely predictable. And Matt Smith's villain is a bit overdone. However, Jared Leto gives his all to this character to portray all kinds of emotions one has to go through to shoulder a curse. He makes it all realistic despite the CGI fights. Smith too comes up with a charming villain but his could have had more depth. Even the CGI is smooth, in my opinion. The face transitions and body transfigurations were amazing.

If I make two more complains, they would be about the supporting cast, and making the movie not R-rated. The support cast felt less talented compared to the acting of Leto, and came as artificial. And same could be said about the killings where the vampire would slash a human's neck but no blood is splashed out.

But, other than that, the movie is quite alright. When compared to the recent Dr Strange movie, and all of DC movies, the Morbius plot has more direction and purpose, and feels as if executed very well too.

So, my take is, do not judge a movie based on reviews. Watch it for yourself and determine how good or bad it was for yourself.","8"
"vaidadude","Pointless","3 July 2022","Weak story, felt like the pilot to a tv show that would never be picked up. Jared Leto is dog water in everything he's in, they need to stop casting him for these types of movies.","2"
"arnab_911","More addition to Sony's lineup of failure","15 May 2022","Everything about this movie speaks of disinterest. The movie began not to tell a story but to finish with Jared Leto to be morbius the blood sucking vampire. All the characters seemed to be out of place and lost. Forced venom in the mix and dragged the vulture to conclude. End of story.","5"
"deanwolf-04352","Bloody good movie.","18 April 2022","Went and saw this movie in theaters and absolutely loved it. Morbius was badass and the entire movie i feel was very well thought out and jared my man you were amazing. To hell with the haters bro they dont mean anything. Youll never get 100% of people to respect a film. But the few who do are the ones that count. I myself am a writer and from the point of view of a writer i believe the story was amazing and you portrayed your role very elegantly. Thank you you for making it worth the wait.","10"
"109YearsOld","A little tip","16 May 2022","I'm glad that I could use the arrow key on my keyboard to fast forward the movie, otherwise it would have been a chore to use something else. I'm giving this movie one solid star based on this convenience.","1"
"captainzoath","Not as bad as I thought, but still weak.","4 April 2022","I had read all of the bad reviews. I didn't really know what to expect. The story had good potential but here comes spoiler alert if you have not seen it. The conflict between Morbius and Milo Seemed to come out of nowhere.

They went from being best friends to mortal enemies in a matter of seconds. And Morbius seems to be able to control his lust after the initial bloodfest while Milo was ready to kill anybody at a second glance- even his lifelong doctor. That seemed Highly unbelievable and very weak for a plot.

The climax - meaning the fight between Morbius and Milo - ended about the same time it started - so it was a bit of a letdown. They were both brothers to the bats - so why did the bats listen to Morbius and attack Milo? It makes no sense. Overall the movie had potential - but it was weak after Milo took the serum. And I guess now the hot female Dr. Is a bloodthirsty vampire. Weak.","5"
"boxder","morbius my beloved <3","29 January 2023","Morbius is an absolutely incredible film that exceeded all of my expectations. The story is incredibly engaging, and the performances by the cast, led by the phenomenal Jared Leto, are nothing short of outstanding. The film tells the story of Dr. Michael Morbius, a brilliant biochemist who, in an attempt to cure a rare blood disease, inadvertently turns himself into a vampire.

The film's special effects are truly breathtaking and the action scenes are expertly choreographed, making for a truly immersive experience. The film also explores themes of identity, redemption, and the consequences of playing God in a very thought-provoking and intelligent way. The characters are all well-developed and relatable, making it easy to become fully invested in their story.

One of the things that makes Morbius so special is how well it fits into the larger Marvel Cinematic Universe. The film features several Easter eggs and surprises that will delight Marvel fans and also sets up exciting possibilities for future films.

In short, Morbius is a must-watch film for anyone who loves the superhero genre. It is a cinematic masterpiece that is expertly directed, written, and acted, and it is sure to leave you on the edge of your seat from start to finish. I highly recommend it!","10"
"p-jonsson","I quite liked this one actually.","16 August 2022","I have to say that I quite liked this movie. A bit surprised since it is a new Marvel movie after all. It is even free of woke bull manure which made me even more surprised.

The ""scientific"" part of Morbius changing his DNA, overnight no less, by means of some serum that he derived from vampire bats is of course utter nonsense but one cannot really complain too much about that since it is straight from the original comic book character.

The story is really simple and not much to write home about but it works in its simplicity. After all, in this kind of movie we really do not need something fancy as long as it is not downright stupid. It only needs to be a vehicle for the action and special effects and for that purpose the story works fine.

I like Morbius. He is intelligent and he doesn't just sink down in some self pity or whining sessions when he finds out that things did not go exactly as planned. Sure, he is not happy about it but at least he does research into his condition and he actually takes the effort to learn what he can do with his new powers.

I also do like the special effects and the action in general. The bad guy was rather predictable and not really very charismatic but he worked fairly okay. I think that most of the actors made a good enough job actually.

If I should complain about anything it was that scene in the beginning where they claimed that vampire bats could ""finish off"" big animals in minutes or something. That not what vampire bats do or how they feed. It is of course utter ignorant bull manure by some idiot script writer and it was really totally unnecessary to soil the movie with such nonsense already in the first scenes. I had hoped that ignorant script writers like that died out together with the last flying rubber Piranha in the early 80's.

Anyway, I quite liked the movie. A lot of movies that I've watched lately have felt bloated and too long for the material. This one I actually felt was too short.","8"
"meadlewis","IM MORBIIIIIIIINGGGGGG OUT","27 May 2022","Hey fellow Morbheads, just finished my 26th viewing of the legendary film (Morbius) and I have but one word to describe the experience: Wow. The film was incredible, to put it lightly. I thought I had noticed everything there was to notice on my 10th go, but I wasn't even close. Jared Leto's performance leaves so much up to interpretation, and he truly builds the character presented for is in the MCU(Morbius Cinematic Universe)...","10"
"kevinibbotson","Actually as bad as they said","9 September 2022","I didn't see this in the cinema because I had no interest in it. But it's on Netflix USA now so why not?

Jared Leto continues his decades long run of being truly awful in everything. It's not a joker level of bad in his performance but he's really bad in this.

The cgi is awful, the vampire faces look like a free snapchat filter.

The writing is awful, the plot is awful, the dialogue is awful. Dr Who can't dance. This is a really rare piece of film making in that absolutely no department that was involved in what the audience gets to see did a good job.

Absolutely watch it if you love a good trainwreck of a movie. Avoid if you like good movies.","1"
"abrahamsarath","Unfulfilled","15 September 2022","They want Jared Leto to act and yet they don't want him to be great. That is exactly how I felt after watching the movie.

Do we have a cast that can perform? Yes Do we have a great script for the character? Yes Do we want the viewers to enjoy the origins?

No, we'd rather give them a chopped up story line that may even impact the performance of the movie.

Considering the popularity of morbius and the success that venom has garnered over the years, it's fair for us to ask for a better experience when watching Jared Leto bring Morbius to life.

I highly doubt if someone considered an entire 2 part origin story possibility of the character. Morbius is a heal for the 90's kids. Should have been done better.","6"
"mjlower-28991","Underrated","8 March 2023","When most fans hear the the name of Morbius, in a Marvel universe they probably expect Spider-man to make an appearance.

Sony went a different route and made an origin story for a character, who in the comics is an antihero. Jared Leto gives three dimensions to a character who's only ever been seen in two dimensions.

The story is solid, Michael Morbius has had a debilitating disease since childhood, while being treated for said illness he makes a friend with his bedmate Milo. Milo's family is filthy rich, but Milo is looking to live a full life. (Milo is a nickname by the way)

Morbius goes on to become a doctor and made it his life's work to find a cure for their illness.

Hope that this was helpful.","10"
"lukedgar","Without the bius, what's there to morb?","13 June 2022","One of if not that greatest movie of the century. Nothing comes close, can you believe that there was no CGI? The actors turned into actual vampires for the role, that is dedication! Morbtrillion out of Morbtrillion for me.","10"
"susan-317","If you liked The Batman (2022) you won't like this.","18 September 2022","Thought it was so odd that this movie, which is pretty darned good, got such bad reviews while The Batman, which was boring af, was adored by reviewers. Just goes to show you that you have to check things out for yourselves. Apparently, I have a different requirement for what makes a movie ""good.""

You know the plot - ill doctor wants to find a cure for his own illness and becomes bat-like.

I really liked the looks of Morbius as he changed from ""normal"" to the bat-creature.

The special effects were exceptional. The dialogue was great and the acting was super. It was well-edited, clearly plotted, beautifully filmed and easy to follow. Enjoy!","8"
"ymrhqtrz","Morbius isn't Great","1 April 2022","I'm always one to give new films I watch a go, and to never judge them too harshly because after all every film is artistic in it's right. However, this doesn't include Morbius. The film was awful. I sat through close to 2 hours of bad acting, poor storyline and bad cgi. At one point the only thing entertaining me was this little moth that was fluttering around me. I can't remember most of the film, and that's also saying something. Sony and Marvel should've honestly done more justice to the film, Morbius is one of my favourite marvel characters and this film just butchered it all. I wouldn't recommend anyone seeing this film. And all of the 10/10 reviews are either paid, or they're delusional when it comes to the film.","1"
"ToddReviewsMovies-69983","Thoroughly entertaining, unfairly criticized","31 March 2022","I'm shocked by the negativity surrounding this movie. This is an engaging, entertaining time. Don't believe the harsh criticism. This movie is a fun, thrilling and at times pretty scary addition to the marvel universe. Jared Leto is surprisingly good in this role and I'm optimistic about how Morbius will be integrated in a larger Spider-Man story. The poor critical appraisals are reminiscent of Venom, which did very well at the box office and has many fans. I actually loved this movie and can't wait for a sequel. I'd wager 90% of the hate being spread on the internet is coming from people who haven't even seen the movie. Overall a fantastic introduction to a fascinating character. The 2 mid-credits scenes were very unexpected and affects the long term box office viability for the SSU. What I do find interesting is the multiverse implications and whether or not Andrew Garfield will be the SSU's Spider-Man, facing off against Tom Hardy's Venom/the sinister 6. The formation of the latter was hinted at in the mid credit scenes of Morbius. While there clearly seems to have been some production/editing/delay issues, it didn't feel like a soulless cash grab, at least to me. There does seem to be a larger payoff that's being built towards, which is cool. Now that a larger Spider-Man story has been alluded to, the interconnectedness of the movies will drive Spider-Man fans to see every release regardless of the criticism, similar to the MCU.","7"
"fieswald","I didn't want to believe reviews so I saw it myself....","5 April 2022","You should believe the reviews.

Unlike the new Batman, where from the very first scene I was hooked and stayed that way through the whole thing, (And it was long. People said it was boring and dragged on, but this felt 100% longer and it was only 103 minutes I believe) with this movie by the half hour mark I was hoping it would end soon.

The beginning absolutely sails through the introductions, with the first scene being a CGI helicopter landing on a CGI ledge with CGI water flowing into a CGI cave. Jared Leto gets out of the helicopter, cuts his hand open and bats fly and attach themselves to him right away.... Then it cuts to him and his friend as children in a hospital a long time ago, and within a single introductory conversation switches between several different locations of them sitting around and doing different things in different times/places having the same conversation. Then it switches to Jared Leto becoming a doctor, and then him working in a hospital, and then him coming up with a cure for his disease, explaining how he's doing it and then the trial is successful and he has a cure! Let me remind you, this is all the very beginning of the movie... 'rushed' isn't even the correct word. At this point the script was nothing but keywords.

I had issues with no one being able to really describe the movie, and now I understand why; there's nothing to talk about. Things just become the way they are with no proper explanation.

A perfect example and probably the only one you'll need: Tyrese Gibson is chasing Leto through a 20-something story building. The center of the building is open so Leto FLIES to the roof of the building, leaving Tyrese on the bottom floor. He gets to the top and almost falls over the edge, and who is up there with him?! TYRESE GIBSON. My husband and I said, maybe he's a vampire too??

No! No he isn't! The movie ends with no purpose to him whatsoever and he is most definitely not a vampire and could not possibly find a bullet-train elevator to reach the top of the building at the same speed as someone who FLEW! (If there is an explanation for this please forgive me)

And then there's the ""best friend forever"" Milo. These two sat in the park together and had one conversation and we're expected to believe they have this unbreakable bond. Jared Leto takes the serum he designed on a ship in the middle of the ocean with many procedures in place to cure himself, (and ends up diving off the ship after he murders everyone and swimming all the way back to his hospital on the mainland like he's also a vampire speed-boat, apparently?) and yet his friend Milo somehow gets ahold of his serum and injects himself with it and becomes super powerful all behind the scenes with absolutely no explanation. From then on he spends the rest of the movie harassing Leto into ""joining him""....to which Leto just keeps trying to ditch him like an annoying younger brother. Either that or they activity try to kill each other multiple times. You know, like best friends always do! Oh well. It doesn't hurt their feelings at all. In fact, nothing much does. Who is Milo anyway? Just some dude with a disease, no matter...

And through all this and without anything to do in the movie, the elderly doctor who helped them as young children remains the same age even though the children grow into men in their mid-thirties. He's also not a vampire, mind you. He just does a lot of Pilates to stay young, probably...

There's so much to talk about. I feel like I need a drink, a nap and something good to watch. So yes, believe the reviews. It is actually not good. But if you enjoy it, please enjoy it without shame.","3"
"aramsdale","MORE-BETTER THAN THE BATMAN","1 April 2022","For me, it is a lot more entertaining than The Batman, which I walked out of twice, (i gave it another chance). You can actually see the action, even though some is shot at night, unlike The Bat. It's a lot shorter too, which make it feel more compact & exciting & not so full of inane exposition. The transformation effects are amazing. Better than The Eternals too.

5/10.","5"
"olivier-cousinie","Very entertaining","5 July 2022","I really enjoyed watching this and once again why the bad reviews? Jared Leto looks amazing, the special effets are great and it's a change from the usual super hero movie. Watch it and make up your mind without trusting the reviews.","10"
"kazaryandiana","Waited two years for this?","6 April 2022","I really thought I couldn't get more disappointed in life, alas, Morbius takes that crown. A disservice to Jared Leto's acting capabilities, a completely disastrous plot that leads you to a land you wouldn't want to venture into. Please don't get me started on the CGI. The VFX, I applaud, solid. Also what happened with that cringy filming? There was an unnecessary zoom, I got second hand embarrassment. I do hope that the second movie redeems this story.","1"
"Zerocool747","Good idea, great actors, horrible script","1 October 2022","If ever there was a movie where you felt sorry for the actors involved, this was it. Leto, Smith, Arjona. Harris, and many of the others are great actors but have limited ability to demonstrate anything on this bland canvas.

The pacing feels wrong (maybe it's the editing) but it is hard to generate enough empathy for the characters. You want to like them, and the movie but you just don't. The music try's to help in a typically ""Marvel"" way but feels forced. And (spoiler alert) the ending is just terrible (multiple after scenes just feels like a cop out for writing extra content these days). Trying to set up for a sequel for no good reason.","6"
"mewvttd-41709","Morbius the antihero","11 September 2022","I'm writing this after just having watched Morbius on Netflix. After seeing all the negative reviews about it, on IMDB as well as other social media groups, I decided to set my expectations rather low. Fortunately I was pleasantly surprised with how the movie turned out!

Having grown up with comics where Morbius assisted Dr Strange, trying to stop a dark master from taking over the world, and shows where Morbius steals Peter Parker's formula when Parker is trying to cure his own mutation, I had seen a few different sides of Dr Michael Morbius.

The version in this film, shows a sickly Michael struggling to find a cure for his illness, and for the illnesses of others. A rather noble effort for a doctor. Michael then chooses to go above and beyond in his efforts, and much like Spider-Man's movie Norman Osborne (Willem Dafoe), it goes drastically the wrong direction.

Much like his other appearances, Michael becomes a vampire, feasting on human blood, despite his initial efforts to artificially curb his appetite. Fleeing from police and the stories other true villain, the film takes Michael through a fairly fast paced story arc, from over reaching hero doctor, to misunderstood monster, catching the viewer up in Michaels own hunt for humanity.

The CGI, while at times questionable (the face switching scenes when Michael gets enraged and the Morbius personae starts to emerge. Or during the fight sequences and echo location bits, where they have a weird Matrix meets Daredevil (Ben Affleck) vibe to them. The story line tried to keep on track, but unfortunately falls short on character development. While Michael Morbius is given an ok story line, other supporting characters are not so lucky.

Milo, who began as Lucian in the beginning, is shown as a sick kid that Michael was very rude to in the opening. This somehow led him to idolize Michael after one single incident, and a nicely written letter.

The Doctor in charge of young Michael, and later on, Milo's care isn't given much story arc at all, except ""Hey, I knew Michael was smart so I helped him out"". Aside from a few intercut scenes, he's relagated to a rather unimportant background character.

Dr Bancroft, Michaels friend, colleague, ad live interest. Or is she? All we really know about her is she's worked with Michael closely for years and helped him become what he is.

The detectives, one who's a former serviceman, that artificial blood Michael saved after he was wounded over seas. The other, played by comedian Al Madrigal (I really had to look it up, because originally I thought it was Pablo from ash vs the evil dead), who you may remember from him Maid on drugs comedy skit, seems to be just thrown in for the occasional comedy relief (holy water at the interrogation?).

Over all the movie itself isn't a horrible film. But personally I think it suffers from the fate of Spider-Man 3, trying to cram way to much stuff into a single movie. If you're familiar at all with Michael Morbius, from the comics, cartoons, or anything, give this a go. Just don't expect it to be a cinematic masterpiece and you'll be fine.","7"
"shyla_","One of the movies of all time","30 May 2022","Morbius truly is one of the movies of all time. It was absolutely. Storytelling and Plot Twist were executed very. The actors, especially Jared Leto, performed. A must watch for sure.","10"
"patches89","ITS MORBIN' TIME!!","2 September 2022","Finally bit the bullet and watched this film on Prime rather than cinema and honestly a worthless POS. The cast is decent with Jared Leto who has been good in other roles but this (and Suicide Squad) were awful, Matt Smith who is generally pretty good and Jared Harris who is also usually pretty good but this film suffers from atrocious writing that makes the story and characters unappealing. The CGI is some of the worst I've seen in some time for a mainstream film and the fact this is in the Spider-Man/Venom universe is a disappointment. The end credit scene hints at a potential sequel and I hope it never sees the light of day.","1"
"johanantonliljegren","Great movie","20 May 2022","I actually really enjoyed this one. But at the same time I really enjoyed Venom 1 and 2 a bit more than the majority of people. I don't get why people give them low ratings. Maybe I'm just such a MCU nerd that I don't find any of these movies boring.","8"
"NestorTheGreat","What in the Van Hells is this?","7 April 2022","What do you get when you let Sony tell a Marvel story? Hopefully not Morbius! Because morbid is the least of its troubles! How can I compare it to other Superhero films? Let me count the ways!

Firstly it has a jump-in-your-seat scary scene, it's a dark film, and does not project a shred of empathy towards the characters whom are shallow, empty representations of people. Sony is definitely not Marvel as they do not know how to tell a story that is attractive to the audience- not a note of comedy and always using an English actor/accent to play the villain! The action is blurred, and the scenes between are slow and boring! Personally, I'm glad it was a short torture to watch!

All origin stories are drawn out and lack much action, but this story ups the bore, not gore! An unlikeable character that shows no sign of emotion unless pain is given abilities that are not fully categorised throughout the film. Blurry, colourful scenes are supposed to heighten our senses, but really distort them instead! His ears may itch or transform but we are left with quick cuts and unfinished potential as Jared jumps from one ability to the other.

The only clue we are given that it inhabits the same universe as Venom is already in the trailer- and that's all we get! A superhero is supposed to put other's well being above his/her own, but Morbius is as self-centred as Ritchie Rich with no redeemable qualities I could find at all.

The love interest, if you can call it that, is quasi inconsistent and feels totally unbelievable when it does spring up! The villain or antagonist is a cardboard cut out with nothing new to bring to the party! Hopefully the next instalment, if there is one, will develop the character and his abilities more understandably and stick to one genre. If it's horror- make it all horror- don't fall short like this film did, please!","6"
"kareemelsayed-67927","Wow I got morbied","29 May 2022","This is the best movie I have ever watched it is just soooooo good cgi amazing acting oh my god morbie time the best this ever it is better than the Shawshank redemption this is the movies we need right now.","10"
"scottyding","$23 (imax) for 1.5 hours contradicted by aftercredits","4 April 2022","5/3 EDIT** After seeing how many people were rating this 10 with terrible reasons why, it made me actually dislike the movie more and change my original rating from a 2, to a 1.

**ORIGINAL REVIEW WHILE WATCHING THIS TRIBBLE**

Plodding Stupid Predictable Graphics are just terrible. Like watching a bad video game from 2001.

(And I'm writing this 1 hour in!)

Would not recommend!","1"
"rockdude-68045","Finally watched it despite the critics","4 June 2022","Kept an open mind heading into this movie. Overall it was okay. It's a movie that felt like it was just checking the right boxes at the minimum while flying through a plot that was really just made to introduce the character and set them up for more movies. However, unlike most movies where you can get immersed into the story this one missed that magic for me. At points I got bored plain and simple but other points I was into it. The special effects in this movie carried it (and I usually am not a huge fan of heavy cgi) and the plot/acting dragged it down. It's mediocre compared to similar movies to say the least but it wasn't like some garbage movie as others would try to make you think. It's like. B- C+ kind of movie.","6"
"FallenEye","From the Studio Bringing Us: More BS.","15 November 2022","Sony's Marvel Universe continues to be a disaster deepening towards a point of no return, as Morbius is another entry that confirms that Sony has absolutely no idea what they are doing. Three movies in and all three are awful, and as long as fans and audiences reward Sony's display of complete incompetence, the studio will never have any cause to change course.

To talk about this movie's action sequences would be a lie on my part, much like Sony's marketing of this movie, as it would suggest that I could make out all that messy and dark blur on the backdrop of blackness, while the casting - not the actors - of this movie is dreadful all around with some characters being quite the definition of pointless, and that could be in part or completely, due to a story so weightless that every character is even less than one dimensional, which can explain how every last one of them disintegrated from memory as soon as the credits started rolling.

However, though the directing, editing, scoring, photography, acting, writing, and marketing of this movie are all elements in contention of the worst Morbius had to offer in offering naught, I found myself not annoyed or disappointed by this movie, as I expected nothing, and it rose to the occasion by being nothing, which is the only form of consistency in this gag of a universe by Sony; all the movies in this universe are a whole lot of nothing. And, with it now basically being MCU canon - deceptively even revealed in the movie's trailer no less, I suppose it could also be a fitting addition in the MCU's mostly horrendous Phase 4, as just another entry worth no more than a single watch, and a permanent dump in the trash.

3.4/10.","3"
"catfashionings-94332","The Great Morbing Has Finally Begun!!!","8 July 2023","I would like to thank Jared Leto for this performance personally. It'll fill your trousers 11 out of 10 times boy! Really none of it makes that much sense but it doesn't have to because of the morbing. Leto's character is a brooding edge-lord named Elon Musk and he's kind of a crybaby throughout the film but, he really does pull the morb off with a certain panache that only Jerad's Leto could pull off. I sweat through my drawers by the time the ending rolled around but I soldiered on so I could see the final morbing scene... let me tell you it was worth it. Jerad really get's his morb on during that last scene.

Basically, if you liked Underworld you'll like Morbius... more or less.

Just be careful out there morbing unsupervised kids!!! This ain't no game kidzzz!!","10"
"lacit-18531","It's a good movie, but remember: this is a Sony production, not MCU","2 April 2022","Honestly, I liked this movie. I liked Venom, too. If you want a masterpiece of a movie (meaning a movie with an insanely high budget), go watch Avengers: Endgame or Shang Chi or Spider-Man: No Way Home.

Morbius is entertaining and it has a good story line. Yes, the story goes quickly and you're told everything you need to know within the first quarter, but I appreciated them not drawing it out. I also saw some elements of Dracula Untold in this movie and I thought that was cool.

Ultimately, I don't think you'll be disappointed if you go in knowing that this isn't as big of a production as some of the other movies. Want to be entertained? Here you go. Also, there are two mid-credit scenes (I didn't stay all the way to the end to see if there was a third).","8"
"joepm28","Same tired schtick from all the universes","17 September 2022","Whether its Marvel, DC, Star Wars or whatever universe or multi-verse Hollywood keeps creating, films like ""Morbius"" are just tired and unoriginal.

Run down of the hackneyed plot that is trotted out for ""Morbius"" like so many others: Good guy with super powers, bad guy with other or like super powers. One or the other or both of them are brilliant, tortured, misunderstood, or just plain crazy in some way. Or all of those. Then we get to the preposterous fight scenes which are more about seizure inducing CGI effects than really having anything to do with actual, physical fighting that can harm someone - other than disposable humans that are killed off like gnats with a fly swatter.

Even Jared Leto with his flowing locks and metro-sexual hotness couldn't lift this dog of a movie to above 5 stars. I fast forwarded through the last 1/3, so let that guide you to how unengaging this film was.","3"
"ellielolomg","Are people watching a different film to us?!","3 April 2022","Ok so firstly, we nearly didn't watch this as it had a rating of 4.9 when I checked it.

We went anyway as we love Marvel, and were so confused about the reviews!

Don't get me wrong, it didn't give me chills; but none of the origin stories ever have. Captain America and Thor's origin stories are two origin stories I like way less than this.

It was dark, it had the Sony tint, but in no way was it worthy of a 5!!!

Honestly give this film a watch it was really good and we enjoyed it and can't wait to see how it slots in!","8"
"ACollegeStudent","It's morbin time :D","24 December 2022","Rating: 5.0

It's not godawful it's just very generic and can be predictable. The characters are 2-D at best: Milo was just an ex-runt drunk on power, Bancroft the assistant lover, etc. The presentation was actually pretty good though there was too much slow-mo. The premise is stupid bat blood somehow changing DNA to cure whatever mystery ailment plagued milo and morbius[ and there were some plotholes like Bancroft surviving despite being killed by Morbius (yeah she had a drop of his blood but it shouldn't matter cause he sucked her dry, Morbius not killing himself like he promised and continuing to be a threat to society etc.. The end credits are terrible but overall a forgettable movie.","5"
"timothymwalkerengland","A poor use of some great actors","2 April 2022","Always love seeing Matt Smith, Jared Harris and Al Madrigal but apart from them doing really with very little this was really poor.

I think Mark Kermode was absolutely right. Matt Smith should have been the lead role. I want Al Madrigal in cinema!

It was too dark. The visual effects were a poor spin on The Matrix with disorientating focus reminiscent of the worst Michael Bay styling.

The story was wasn't very interesting. The vampires didn't even look as good as Buffy The Vampire Slayer.

The first maybe ten minutes made a familiar but not unwelcome attempt to ground the transformation with sci-fi detailing but it farcically descended in to fantasy in a way that way really jarring. If it had the humor and fun of a usual Marvel outing maybe this would have been fine but with it's self serious tone it just came off as lazy.

I really don't even think die hard Marvel and comic book fans would be in to this.

It did make want to watch Blade though to take the taste away.","2"
"gymstarjb","Needed more depth","1 April 2022","Certainly not as bad as what some have said. Storyline lacked depth overall - 1st half hour or so seemed great, they set the scene well but then the rest of the film seemed rushed with a basic plot. Not a terrible film but feel a sequel would need to be a lot better as obviously this one has not gone well with a lot of people. Think they could with targeting an older audience with this type of film. Spiderman + the mcu in general appeals to all ages, but this one feels as though its missing a bit of edge to it.","7"
"jacobbriscombe","Decent film with lots to be desired","31 March 2022","Average film at best, the opening 30 mins were actually pretty good but it then just steadily declines in the final two acts. The chemistry between Leto and Smith was nice to see but I just wish their characters were more fleshed out as there is so much lacking in their development. The cinematography was really nice and the overall plot was predictable but not the worst I've seen on the other hand the cgi in this film is awful and completely stopped me from being able to fully submerge in the story. This film had some strong potential for a newcomer in the Sony cinematic franchise but just ultimate falls short. The other main issue is the writing; most characters just make stupid decisions such as the detectives and it's hard to watch whilst trying to suspend disbelief. It doesn't deserve the current rating of 4.6 as believe me I've seen much worse films but it just doesn't hold up compared to the other films in Sony's world.","6"
"gieorge","Overhated for no reason","15 April 2022","It's sad how many people hated the movie before they even watched it. It's sure ain't one of the best superhero movies, but neither is it one of the baddest. It's a simple storyline, but it's still enjoyable. It's a good 7.5 movie !","10"
