"reviewer_username","review_title","review_date","review_text","rating"
"SonOfSalem","Beautiful visuals almost wasted on uninspiring writing and poor characterization","14 June 2012","If you are visually orientated and /or a fan of Ridley Scott, or Micheal Fassbender go see it now. Go. If however you like a bit more kick from your drug of choice, you might end up leaving the cinema with no more than a slight buzz..

Personally, I found the writing and structuring to be pretty bad. It feels like a rushed lukewarm patchwork of a plot, held together by largely disinterested actors. And I don't blame them. Micheal Fassbender does indeed stand out, and I am a big fan of his. His portrayal of the tragic Bobby Sands was both moving and visceral, and I always get a strong sense of professionalism from him; a kind of controlled efficiency that may or may not have helped land him the part of David.

Idris Elba, another excellent actor, capable of deep intensity, who has had two seasons of the British detective TV show Luther under his belt, completely wasted and unchallenged by his cookie cutter role as captain Janek, bewilderingly sporting a fake American drawl that took with it, the last chance for his character having any kind of possibility for the expression of depth, facilitated by his tough East London accent.

I thought Noomi Rapace was very good and stood out, but nothing like her form in The Girl With The Dragon Tattoo trilogy. When she is more comfortable with English speaking roles, I think her confidence and self expression will make her shine once more.

The characterization as mentioned above, sometimes slapped logic, feasibility and believability right in the nut-sack almost from the get go. I just felt very little for them and it barley changed for me all the way through the movie. So why am I so hard on this? It is just a movie right? It's because I don't like snake oil salesmen; they are far too numerous in my opinion and I certainly don't approve of one of my favorite directors working in their employ. Prometheus has been touted to be something it very much is not, what with the hyped deep philosophical nature of its subject matter, mass marketing, like Guy Pierce doing the Ted Talk, and clever trailer manipulation, (* but all movies do ""the pitch""*) yet it fails to even come close to living up to said hype.

Instead, what we get is stilted dialogue dressed in all these metaphorical/pseudo intellectual fortune cookie snippets of wisdom and weak introspection tacked onto weird episodic structuring that sometimes, folds back on itself rather unnecessarily lending a feeling of repetition that keeps reemerging during the movie,(remind you of ""Lost"" anyone?).

And then there is the science...

In conclusion, If you are a fan of hard sci-fi from the likes of Ian. M. Banks or Isaac Asimov, Sagan or Clark you may be more critical and less forgiving than most. My rant about the writing is fuelled by my love of this hard sci-fi that unfortunately, I thought this was going to be. So it's probably my fault. I was after all, a willing participant in the con.

I give this 5/10 I hate giving any movie attached to Ridley Scott such a low score.","5"
"etheesdad","very average sci fi","24 September 2012","I was looking forward to seeing Prometheus, being a big fan of Ridley Scott and, particularly of the Alien series.

The production values of this film are superb (big budget, fantastic special effects). If thats what you are looking for, you won't be disappointed.

The thing that really frustrated me is that Prometneus is like a remake of the first Alien movie. I won't get into plot spoilers, but the parallels are consistent throughout the film, and so much of the earlier film's content is 'borrowed' here, its difficult to watch this as a film in its own right.

Not sure why it was so derivative. The basic story line (creation myths, the question of where humanity came from and why we exist) lends itself to all sorts of interesting possibilities that the sci-fi format would have been ideal to explore.

The main intention seems to have been to explore the origins of 'Alien', which in-and-of-itself, also, could have made for very interesting viewing. Pairing this with the creation question leaves enormous scope for developing fresh ideas and some interesting cinematic experience.

What has been done here is, though, to have taken some of the core content from Alien, and to deliver it to a new generation of cinema-goers. Its been 30+ years since it was made. I think the writers were banking on the majority of the audience having not seen the original - there is so much content reproduced here its hard to understand it differently.

My suggestion if you haven't seen this film, is to watch without looking for anything new.

So much is replicated here that the end result is quite banal, and will disappoint viewers looking for interesting or fresh content.

As a formulaic sci-fi romp though, its a couple of hours of reasonable escapism.","5"
"urkus","Much more than I expected","1 September 2012","I'm a big fan of the Alien series. My favorite, of course, is the first one. Then the second, then third and finally the fourth one, which I think it's the worst one (6 out of 10). So I went to the cinema without any expectations, prepared to watch a bad movie. Credits started, and I was first impressed by the music, then the visuals with all of those rocky mountains and gray colored landscapes, were absorbing. Finally, that strange ""creature"" appeared. A bit shocking beginning I must say. Good start.

Then the screenplay goes into a bit stupidity talking about the paintings found on a cove in the Scottish island of Skye. (Great location, I must say). I started to get a little bit upset, but only 5 minutes later the sequence of the robot David inside the spaceship ""Prometheus"" let me trust in the movie.

The arrival to the planet and the new mysteries that where hiding there, were a very good reason to sit for two hours watching this entertainment.

Ridley SCOTT directed his best movie ever (a bit better than ""Blade Runner"" I think) in 1979. He took us inside this claustrophobic Spaceship named ""Nostromo"" and play with the audience for 2 hours. That strange planet, those killed extraterrestrials from an unknown origin and finally all of those eggs, containing the Alien. Great work of art; 10 out of 10!! I wasn't expecting here even to get a 5 out of 10, but surprisingly I found it a really interesting and exciting movie, with non-stop action, some scary moments and nice acting.

The only things that I didn't like where some details in the plot, like those prehistoric paintings, the appearance of that ""ultra-old"" Peter WEYLAND (¿?¿?¿?) or the relation between the two geologists. The characters are typical from these type of movie, some of them like the captain of the ship that reminds me about Yaphet KOTTO's character in ""Alien"". Sigourney WEAVER is like Charlize THERON in some way, and Noomi RAPACE in another. Michael FASSBENDER is not even next to Ian HOLMS character, but he is a nice actor and does a fine job. Those are some similarities that I can find with the original film ""Alien"".

Talking about the visuals I must say that they are excellent. The ""silicone"" extraterrestrial, the transformation of Charlie HOLLOWAY (one of my favorite moments), the final sequence with the alien spaceship falling down (great moment, great H.R. GIGER design), the final presentation of the Alien (I supposed that it is a Queen Alien...)the cinematography... so I think that this is a movie that you must watch on theaters.

TO FINISH, IN MY OWN OPINION:

Entertainment: 8 Cinematography: 8 Visuals: 8 Plot: 6 Direction: 7 Acting: 6","8"
"tobiasbelliard","Retarded Film","2 December 2012","Few words: This is one of the most incoherent pieces of filmmaking I have ever seen, with the laziest execution of writing, the most ambitious special effects (which are the only good thing about the film), and a visual masturbation from Ridley Scott, trying to feed us mystery and ""answers"" to the great questions of the universe. A failed attempt that only works on minds drugged by their love to the ""Alien"" series or people who don't really think much. Riddley Scott was trying to make an epic space horror film, touching on deep subjects of human nature. Acting is good, it's amazing that they were able to say the lines that most of the time make no sense, either the actors trusted that Riddley Scott wasn't retarded or they really just wanted to get paid and go home. Did no one on the set ever say: ""Mr, Scott, I respect you but this script makes absolutely no sense and we are being extremely retarded and incoherent""",NA
"jon-bl","Not worth it unless you'r an ""Alien"" fan","31 May 2012","I didn't do my research properly before watching this movie in the cinema. I saw the trailer and thought it looked promising. I did not know it was a sequel to the Alien movies, and had i known i probably wouldn't have seen it. (I don't think the trailer made that clear to anybody, unless they knew in advance)

The story was boring(as i said, i'm not an Alien-fan), sound OK, effects not original, actors not really convincing and the ""scary things"" weren't scary...

Maybe worth buying in three years when it's getting cheap on blue-ray/DVD...","2"
"claszdsburrogato","Prometheus (2012) Reviving the franchise","11 September 2023","After the second film in the Alien franchise, fans were ""presented"" with mediocre and bad films. Launching a prequel to this franchise didn't seem like such a good idea, but the result was positive. This film is not perfect nor is it great, but it has some fun moments and visually it is better than the previous ones. You don't need to watch any other film to understand this story, in fact the relationships with the original story are almost nil. The big problem is in the writing of the story and characters, which end up taking away some points from the film. The entire look is wonderful, it is beautiful to see the scenes on this planet, however, everything that is developed in the meantime ends up being boring and uninteresting. Some dialogues are forced to create a relationship between characters that are not interesting. It could be a much better film if more investment was made in the script, but it is still the third best in the franchise (Which doesn't mean much given the history of previous productions).","6"
"TD_Diamond","Pity... Could have been brilliant","2 January 2020","What the hell happened here? As soon as the first scientist takes their helmet off early on in the movie, breaking what even most lay-people would understand as a breach of standard protocol, this movie is done because it makes the rest of the plot implausible and the characters questionable. Similar events after this sees the viewer beggaring belief as to the child-like stupidity of the screenplay. The viewer then has to sit through exactly what they didn't come for - the line that when crossed sees sci-fi become ludicrous, almost unwatchable, cheapish nonsense. I fell asleep in the first half hour. I've since watched it on the small screen and can't help but think that with a few edits and tidy-ups on the screenplay this movie would be worth the watch. Instead it relies heavily on the value of sub-plots, which actually are integrated quite well into the main story, and blisteringly good CGI trickery. Knock yourself out...","3"
"lmalone25","So pretty but no substance","16 June 2012","Overall just an average movie. It was beautiful and I was entertained at times however the script was so bad that I was frustrated and annoyed. I feel like Scott sold us short. He thought by pulling out all the bells and whistles visually, the viewers would be too dumb to notice the lack of character development and how the characters' action were completely ignorant and unbelievable. I could go on and on with examples of that but others have already done so. I blame Lindelof for ruining yet another script (he ruined the Lost series) and I blame Scott for letting him do it. I really thought Scott would show Alien the respect it deserved since it is what put him on the map. Instead he p!$$3d on it.","4"
"mfsj","Do not read these absolute RUBBISH REVIEWS","15 November 2020","I for one thoroughly enjoyed it 10 stars for me one of the best sci fi movies I have seen","10"
"ElessarAndurilS","Good prequel to Alien franchise","5 September 2014","I like Prometheus because it stands on its own as a good Science Fiction Movie while serving as a pseudo prequel to the Aliens movies it is independent enough to be an independent story but has enough hooks to make one pickup on things that are definite ties to the Alien story and then some that are ambiguous ties. Those unknown elements are what makes me like the writing the most as it makes me want a series of these movies to more closely tie the story to the origin of the Engineers, purpose in creating the species at the heart of alien and give us that historical link to a more current history that distant future portrayed in both this movie and then Alien. There were questions, this movie served to fill in some but add even more, more tangible ones while at the same time being entertaining all in and of itself. So a great combination of entertainment standing alone with a awakened interest in the links to ourselves, aliens, robotics. and the whole interest so covert bot obvious in Alena franchise. I hear there will be another and am interested if the path of chasing the ""Engineers"" is followed or the development of the Alien and their purpose, and hopefully both. Though I fear chasing the Engineer path will lead to disappointment as it leads to infinite complexity and God. Yet I enjoyed Prometheus more on subsequent viewings than I did the first as subtle points I missed were caught. I hope future movies are still good stand alone stories while further revealing answers and now sowing more questions for the sake of making more movies. There is obviously a tie between our own creation and that of the alien species, or at least tie in our history. It will be fun to watch!!!","8"
"elianateixeira19","What i expected!","8 June 2012","The Prometheus was exactly what i expected. A set of answers. My expectations we're not an action movie with intense terror or evil, but a search of issues that i've always kept along the Alien saga. However, a set of responses, but also new issues with the touch of suspicion for movie sequel. Apart from the flaws of the casting (apart from the Elba, Fassbender and Harris that should have been more used), the fact of not knowing if I do not like Shaw or i like Rippley too much, and too many cut scenes that should have appeared (come on DVD, i see them all), my opinion after this film is as follows: if you not an Alien fan, do not see Prometheus, it makes no sense. If you are an fan, remember that this is no battle to overcome the first Alien, because it is impossible to overcome a masterpiece. And if you see, get answers, delight with the set, ask for Ridley Scott to bring a second Prometheus with the errors corrected, and more sets even more spectacular, and then go see the first Alien because masterpieces are to be reviewed whenever possible and never forget. And quoting David: How far would you go to get your answers?","8"
"Richie-67-485852","I am PRO-Prometheus","9 June 2012","It entertained me is the first thing I want to point out. Then, it got right to the movie point and continued forward movement until the action doubled and then tripled. I have questions, but nothing that stops me from exploring and searching for answers and if no ready answers come, I am okay with that too. You see good sci-fi does that to you and every sci-fi fan knows this. It makes you think and for people who don't like to think, it is annoying. Now, as to what is going on, these beings have advanced to the point where they can seed life forms, planets and...? But no one knows the outcome of the seeding until after the results come in. Don't we cross breed and seed all the time coming up with strange combinations and even things that have immunity to bacteria? I believe that they landed on some planet in the beginning (earth?) and wanted to see how they would react in an earth environment after drinking the goo. The earth was so ready to give birth to an overwhelming amount of species that the goo in the engineer imploded. I don't think he planned his suicide. Now, when the goo interacts with humans, it does different things as we saw. When it is transfered from sperm to egg, it does even more different things as well. I believe these intelligent creatures realized and discovered that the fatal mixing involving humans and goo leads to a creature that eventually threatens the engineers to a possible extinction. One does over take an engineer successfully and the results is a form of Alien which we come to know as one heck of a deadly creature. I don't believe those can be contained or controlled. This would explain why the engineer who woke up started killing off everyone. He knew a successful infection with these humans would produce a deadly mutation and eventually infect their own race. Thus he started killing off the humans eliminating the problem in the very moment and then activating the original mission to go back to earth and destroy the rest of the planet. Going back to kill off everyone on earth now makes sense. The engineers originally planned to wipe out earth earlier, but a fatal accident took place as the holographs depict. The whole planet is a potential threat if the goo is ingested. One can easily understand why the engineers experimented with this stuff away from home too. You don't get a second chance and the stuff has so many outcomes too. That is what this movie proved when humans played with it. If they did this on earth, it would be disastrous. As to the making of this movie; When someone puts up the money, they call the shots. Even Theron's character says that in the movie. Consequently if I made the movie, it would be done as I see it and flack for me would follow. Same for anyone. So what we are left with is to just enjoy someones version of this story. Ridley Scott can deliver a movie and he did just that. Bravo. Remember, I started out by saying that it was entertaining. Money well spent too. I do recommend IMAX for speakers and picture quality. Why not treat yourself? The 3D is just okay and some scenes take advantage of it. A couple of times I took my glasses off and enjoyed the film no problem. BTW...I disagree with the survivors not going back to earth. They now have an Engineers ship and can always go anywhere they want. First, get home and duplicate the ship and its technology too. Then, go wherever you want. I will insert a thought here. The surviving woman knows that goo mixed with sperm can kill these engineers. Her traveling to their planet is the equivalent of them traveling to ours. Everyone is at risk. But, that story belongs in the next move. That being said, wherever they end up going and doing has got to be worth the price of a ticket. Don't you see? Take one mystery. Add a space ship to it. Add the possibility of life elsewhere and we are off to a decent story again. The formula works so well. What is out there? What does it look like? Why? There is no end when you use this formula. The 1950's sci-fi movies milked it and so did Star Trek, Star Wars etc....Strongly recommend popcorn, candy, fruit, snacks, something tasty to drink and suspend all beliefs for the 2 hours please....","8"
"dolangerry","its really true...its that bad","19 October 2012","On a par with Oceans 12, the plot and cardboard cut out characters are soo thin on the ground that you wonder if there was any script or just a bad series of improvised events. There is no real dimension to the story and you will spend the entire film thinking...come on there is still time to save this from being awful!

Sadly salvation never comes and this dire slop leaves a bad taste in your mouth and gives you an insight that there are still plenty of fools with a lot of money to flush down the drain.

Regarding the special effects, you can put glitter on a turd but it still stinks.","1"
"got2goauto","Good Movie at least as good as Alien","10 June 2012","I almost didn't go see this after reading all the negative reviews. Thay are undeserved. People complaining ""It doesn't answer questions"" don't understand the movie. The search for the creator and answers to the meaning of life ARE CHARACTER MOTIVATIONS not questions the movie is promising to answer. I also disagree the plot is thin or unbelievable. It is as believable as Alien or more so. The movie was satisfying to me from beginning to end, which is all you can ever ask from any work. Lastly it is definitely a prequel to Alien and IMO Scott is going down the Lucas road and I think we are going to see several more installments in the way of Alien prequels from the PROMETHEUS jump off point. I recommend seeing this movie, and I'm so glad I saw it in the theater. Don't go with preconceived notions or demands and just watch it for what it is and my bet is you'll be glad you went!","8"
"bravo-dexter","Brainless, stupid, stereotype movie!","26 June 2012","Amazing amount of special effects... and that's it. This movie has nothing more to offer. A very poor story line, crazy characters who appear quite confused themselves, doing crazy things for no reason. Yucky worms...Stereotyped aliens thrashing about...Live surgeries, with the character running as if nothing had happened after undergoing quite a major abdominal surgery... Haven't we seen all these stuff in every alien movie. What's the point in showing these again and again? Do not waste your time on this movie...Finally you leave the movie dazed and confused...Why did I ever....

7.6 on IMDb... Oh come on! I'll never ever trust IMDb again! It's pathetic!

Come on guys please try something new. We're quite fed up with these stale stuff!","3"
"dumsumdumfai","Feels ...in draft mode","6 November 2012","OKay, I get it. All the where we come from.. who created us .. God and Titan mythology reference. But that's it.

Really like the first 1/2 of the movie and not really like most of the action sequences except the medipod and what happened to the 2 left behinds. And nice the entire story is not a direct link to original Alien and can span else where. (like the announced Prometheus 2) Plot, tech, and protocol holes aside (this is a given for all sci-fi), the writing even some of the action sequences feels like the whole thing is still in 3/4 ""draft mode"". For example, the ending action sequence with the Engineer feels better paced in the extended scene.

The storyline is again too point to point to my taste, and ""everyone"" has an agenda OR has a body-counter slasher dying scene to take up time and character space. It didn't dwell like Alien of Blade Runner where it meandered and took long breaths. Would have like to linger more on processes of discovery, taking time on the planet, slowly finding out more intricacies, like the genetics, some secret meaning behind the technology...etc But I guess that would be no action, and have to eliminate the Guy Pierce character.

Albeit the last sequence when the jokey machine gets going it was pretty good. On the other hand when the large C shape ship crashed ..it was really lucking it didn't kill both of the tiny humans on the ground ????

Is it that they fear if pace is too slow it will drive away younger audience and lessen the pie to divide ? Counter example of pace would be Drive, which to me played much to the pace of Alien.

This is a generous 7.","7"
"g-young77","Mostly disappointing... Mostly.","12 June 2012","I had hoped that Ridley Scott's ""Prometheus"" would inject some classic Sci-Fi competence into a genre that has largely forgotten how to tell a story, but it mostly didn't. Mostly.

""Prometheus"" is visually impressive; the set design, camera work, lighting, and visual/special effects are all great to look at. The premise is intriguing, and the diverse cast of characters could've taken the story in any number of directions. The direction it chose though, is a scattershot of sequences chosen for their visual impressiveness rather than any kind of character development, plot cohesion, or logic.

Characters routinely possess knowledge gained seemingly through clairvoyance, or act contrarily to previously stated motivations. I often found myself wondering, 'if they're trying to achieve this, then why are they doing that?' Or, 'how do they know what the other guy is planning to do?' Or 'why sprint 100 yards from danger when safety clearly lies a few steps to the left?' The answer of course, is that these are all reasons to insert CGI-driven action scenes which wouldn't have otherwise been necessary.

In the end I didn't care who lived or died, or won or lost - and none of the characters seemed to care either. As others have noted, it seems as if a solid hour of footage that would've filled the numerous plot holes was left on the cutting-room floor.","3"
"derekmgb","Nice Face Shame About the Plot","16 June 2012","When we enter a Movie Theatre we buy into the collective suspension of disbelief required to enjoy a film not least because we've just parted with some 'hard earned' for a seat and overpriced popcorn/drink etc.

However in doing so we trust the director to treat us with respect and intelligence by taking care of all the details, both visual and narrative, to build a convincing and immersive experience and if this is done really well we forget we are watching flickering images and believe we have an all-seeing eye into another world. Two fantastic examples in the Sci-fi genre would be Alien and Blade Runner, the latter actually attaining the level of Art in my humble opinion, never mind a damn good sci-fi pic.

The thing is, these two movies were based on stories not written by Ridley Scott, unlike Prometheus, which was cooked up by the director aided by some colleagues... and here lies the problem.

An author, whose sole aim is to create a story/idea and develop it, of course, through the medium of the written word, would spend months - years even - perfecting the plot and characters whereas a film director is essentially a visual artist. You follow my drift.

Ridley is a great director and the visual scope of Prometheus displays his talent... but he ain't a writer and the Hollywood goons that pulled him down this path make movies with dollar signs in their otherwise blank eyes.

I'm thinking a build up to the mission with a nod to CONTACT and a journey with a wink to 2001 etc etc.

Ho hum, some neat ideas under-developed and fantastic visuals make this just about worth the entrance fee but get your popcorn/drink at the corner store on the way.","5"
"jonasatmosfera","Cringeworthy...","6 June 2021","This must be one of the stupidest scifi films in history.

""Plan 9 from Outer Space ""compared to ""Prometheus"" is gold, a masterpiece.

The dialog in this atrocity is mindboggling moronic.

Characters behave like teenagers in those slasher films where dumb-and-dumber is the modus operandi. And all of them are embarrassingly annoying cretins.

Professional scientists behaving like brain-dead imbeciles from the very beginning of the film. For instance, the ""biologist"" playing with the snake-like creature as if it was a puppy is beyond belief....and one must assume that these half-witted clowns were supposedly chosen for this mission because of their skills.

People do things that make no sense at all: The head scene. The flirting scene (Idris and Charlize). The messroom scene with the abrasive geologist. The sex-love scene between the ""archeologists""...etc.

The pseudo-philosophy in Prometheus is at the level of preschoolers who haven't been potty-trained.

The only positive are the visuals, but this is not enough to carry the story for too long.

Watching Prometheus make us think of the proverbial emperor's new clothes, there is no substance to it, no story, nothing, and yet people seem to consider it something substantial, worth of praise.","1"
"squeezebox","The most expensive low budget Alien rip off ever made","12 October 2012","Prometheus is the most expensive low budget Alien rip-off ever made. It's nothing more than Galaxy of Terror or Forbidden World, only with 100 times their budget. I found this movie to be an entertaining piece of blood-drenched schlock disguised as a science fiction epic.

While it has been promoted to some extent as a prequel to Alien, it never seems to be that, if only because the technology on display is far and away more advanced than what is available in the first four Alien movies. It seems just as likely to me that the movie is actually a sequel, taking place decades after the events of the original ""quadrilogy."" Regardless, my feeling is that Ridley Scott wanted to make another Alien-like movie and did not want to be accused of ripping himself off, therefore added a few ambiguous nods to the original movie to make this at the very least a companion piece to the Alien series.

While there are plenty of the metaphysical ideas introduced in Alien 3 and Alien Resurrection floating around, and while the movie tackles some heavy philosophical themes regarding our origins (not a particularly original concept), it's obvious that Scott's intention is to create a gory freak show, with enough slime, blood, mayhem and creepy crawlies for a dozen horror movies.

That may sound like a criticism, but it isn't. Prometheus is a rich, fast-paced and intriguing thriller and is as entertaining, intense and scary as any other horror movie I've seen in recent years. It just isn't as deep as it's makers would have you believe.","7"
"richard_heys-757-149700","A Good Watch","5 August 2013","Now then this is the first review I will be putting up for a film and the reason I am even writing this review is due to all the negative reviews that appeared under here for so long it actually put me off watching it until last night and not going to the cinema to watch it.

I actually made a IMDb account to write this review as it certainly does not deserve ""one star"" or three stars as many reviewers have given it people seem to be so quick to bash this movie based on there knowledge of how the universe should work e.g.

*Spoiler* One of the characters removes his helmet rather quickly after finding out the air was breathable a few reviews immediately bashed this with ""he doesn't have a clue as to foreign bodies in the air!"" seriously, they make it seem like he does it and everyone is okay with it, no everyone was telling him not to do it, but he went ahead anyway almost like a leap of faith which is the continuous theme throughout this movie.

The characters were decent and interesting enough not a huge amount of development on them but yet again this is another point people dwell on, go back to the original Alien movie and tell me how much development was in there.

The acting was good again people bash in the reactions of the characters *Spoiler* the man with the cobra thing in front of him just earlier freaks out and wants to head back to the ship but when confronted by the cobra puts his hand near it several times he even says the line ""its mesmerised"" so he thinks the cobra is safe to go near plus with his suit he probably thinks it is safe to go near it. Honestly when this scene came up I didn't even think about it as being ""implausable"" he was not acting out of character he was a biologist, not only that, the whole scene with the cobra was a nod at the first alien movie when they first encounter the face hugger, its ability to squeeze tightly when its threatened to be removed, acid for blood etc.

The writing was good also, nothing spectacular but not bad writing either as everyone again is so quick to bash seriously again go back to the original Alien and tell me how good the writing really is in that movie, even in Aliens one of my all time favourites which has so many memorable lines the writing was good the writing in this was good but not amazing.

This film is not a bad film as its made out to be and because all these reviews on here I went ahead and chose not to watch it and I wish I did watch it sooner, the cast is interesting and has important characters but again go back to the first alien how many characters were memorable and that amount goes down fast, the acting is good as previously mentioned maybe one or two overreactions, the same happens in the first alien movie. The special effects are very nice as are the practical effects its nice to see in a modern film an attempt to use these practical animatronics as often as possible. The film is suppose to be an origin story of the space jockey and in that I believe this film succeeds and throws a good twist in there whilst doing so and showing what the Aliens were to begin with consider the cobra a MK1 version of the facehugger and the large squid at the end, a MK2 version. The film also has its own agendas which is to deal with creationism in a strange way it almost takes what creationists take with the god idea of ""meeting our maker"" and makes it not a god but a human who is using humanity almost as an experiment.

Thats my final point people saying ""why did they create us and now why are they getting rid of us?"" seriously they make it seem like that isn't raised in the movie, it is, not only that its left to the audience to decide why, could it just be an experiment?

This film is certainly not without its flaws however one of the main ones I realised was the Prometheus ship itself *Spoiler* when crashing into the Engineers ship you saw wreckage bouncing around everywhere and also the people that the Engineer killed surely when in the original Alien and even in Aliens these would be found in those movies some remnants would be there? not a problem to me however its a movie I enjoyed it for what it was a origin story of the space jockey and the aliens reason for existing, a biological weapon good idea.","8"
"mivka1984","Expected a proper Alien prequel. Didn't get one.","3 June 2012","I read not long ago about an upcoming movie. It's name was Prometheus. It promised to be an Alien prequel. I must state that I have watched all the Alien movies and I LOVE them. I expected a proper Alien prequel with this one, but this movie has too many differences, and lacks, to be anything near an Alien prequel! It's not even worth watching if you have an expectancy like I had. If you decide to watch it, enjoy it for what it in reality is; NOT an alien prequel, but perhaps a alien prequel in a different dimension. Or a ripoff of what the real prequel should have been like. In my head it does not deserve the credit it, for whatever reason, has received.","1"
"erolsabadosh","Ambitous yet muddled prequel fails to deliver","9 June 2012","Riddled with plot holes and sorely lacking in suspense this Alien prequel from the director who started the franchise with writer Dan O'Bannon back in 1979 shamelessly exploits the original mythology for what is ultimately a highly flawed and frustrating to watch sci-fi thriller.

Taking the mystery of the previously unexplained creature discovered by the crew of the Nostromo, piloted by the charismatic and now legendary character Ripley, prior to their exposure to the famous Xenomorph that picks them off one by one, Prometheus creates a back-story for this bizarre entity, once dubbed the Space-Jockey and now referred to as an Engineer. Set 100 years before the original Alien took place, Noomi Rapace steps into the central protagonist role this time around as Dr Shaw, a scientist who believes that the answer to the meaning of human life lies with these advanced beings after discovering ancient cave drawings referring to a distant galaxy where the Engineers seem to have travelled from to visit Earth millions of years ago. Cue a lengthy mission statement from Charlize Theron as Meredith Vickers, an employee of the fictional Weyland Yutani corporation that is spearheading and funding the mission, the true reason for which is revealed later, and Weyland himself, oddly played by Guy Pearce in aged prosthetics and make-up. Much time is spent between the crew bickering and debating ethics and morality and the should they/shouldn't they nature of the expedition and once the film picks up interest it's lost yet again due to more banal theologizing and philosophising which comes across as a failed attempt to inject deeper meaning into what is a rather simple plot that doesn't really beg to be dwelt on.

Prometheus suffers from a disjointed and muddled narrative that crams so many different potential threads into 124 minutes but never fully follows through with any of them, apart from perhaps the existential quandary facing multiple characters that arises and is summed up with one line of dialogue that fittingly surmises the film itself; ""there is nothing"". As if to distract us from the banality of the characters and script Scott goes to town on the visuals with some truly breathtaking imagery, the only trouble is that the initial awe is hardly replenished due to the fact that the whole thing is set in one general location with only the crew's ship, the Engineer's structure and the planet surface as sets, and whereas Alien used the confines of the industrial ship to claustrophobic effect Scott here tries constantly to mine as much grandeur from these locations that it becomes tedious.

To demystify the mystique which lent Alien so much atmosphere and boosted its terrifying impact I would argue that there should be a worthy reason to do so and at no point in Prometheus did I feel that the weight of the story and concept was fully realized. In fact most of the major occurrences in the film come and go so quickly and often inconsequentially that you start to feel as if you are watching a show reel of high tech special effects sequences with no narrative continuity. Alien kept you on the edge of your seat due to what you didn't see, and the power of the imagination was provoked to startling effect, whereas with Prometheus Scott shines the brightest light he can find onto the story and shows us too much of the locations, creatures and dwells heavily on the concepts and ideas raised while eschewing emotion, suspense, horror and feeling.

You could argue that this is a standalone film and that it should be judged on its own merit but even so it still boils down to being a spectacle-driven film conceived as something more intellectual that fails to reach its own ambition. To not compare it to previous Alien films is impossible due to the fact that it borrows so heavily and directly from each one. Human-alien pregnancy, hybrid mutations, chest-bursting, rape subtext, androids and of course the alien itself, I don't criticize them for taking some of the best elements from the past and revisiting and revising them but unfortunately the new creatures in this film aren't scary at all and the characters are so unlikeable that the sense of threat is heavily diminished, the other elements are wasted apart from Michael Fassbender as the android David who is at least one saving grace. One of the most inspired scenes that hearkens back to the underrated and brilliantly dark Alien 3 involves an alien pregnancy and the removal of a gestating alien from one of the human characters but unfortunately there is such little build up to this that it lessens the impact of what could have been a much more tense and unnerving situation and then it's forgotten so quickly that you feel slightly cheated, which becomes a pattern throughout.

As mentioned Fassbender is one of the film's best aspects, but Theron and Idris Elba also do a great job considering the shoddy material they're given and the bizarre and incongruous character motivation, which you will no doubt be questioning at every narrative turn. Noomi Rapace seems oddly cast as Prometheus' Ripley-esque protagonist, lacking the humanity that would have perhaps made her more likable. The minor characters are appallingly written and really detract from the otherwise serious tone and atmosphere.

Those hoping to find direct links to Alien will be disappointed and most likely angry. The planet which is visited in Prometheus is LV-233, not LV-426 which is the planet that the crew's nightmare begins on in Alien. Instead of tying things up nicely the film raises more questions than it answers and ends in such a way that demands a sequel to actually finish the story, but if it's going to be as confused and ineffective as this than it's one sequel I can definitely do without.","6"
"s-stenzel","just plain awful","28 August 2012","well, i somehow looked forward to that film coz i generally like ridley scott films (esp. the alien movies) .... man was i disappointed... u're just sitting there for the whole film to evolve but it's far from happening. the most action takes place when this one actress cuts out an alien from her womb, somewhere before or after that her boyfriend gets fried with a flamethrower by his own men and let not forget the starship which gets shotdown and is rolling over the earth (quiet the funny scene actually.. ;)) after that -> cut / they get another starship and fly away.. you'll get to see some kind of alienish alien in the last 2 seconds of the movie... well see for yourself or get to see some better movie like the last batman which actually pays off...","1"
