"reviewer_username","review_title","review_date","review_text","rating"
"g-angioni","A good reason for not going to the cinema","18 December 2008","Sometimes it happens. To everyone.

It happens to be comfortably sitting on some velvet chairs of a fancy multiplex and start thinking:""What the heck am I doing here?!"". It happens to watch one of those soon 9.99 Blockbusters- hyper advertised movies and end up wondering how can people really spend money for such crap and why do people complain for the low level of TV broadcasters when they we?- massively populated absurdly useless screenings in cinemas.

What does not happen so often, luckily, is to feel a real physical pain while watching a movie. But let us not go too fast.

The story was quite commercial since the beginning, I know, but this did not mean that it was forcely impossible to make a good 2-hours-and-something movie out of that. Obviously you all know that it was not the case for Twilight.

A seventeen years old teenager just moved to live with her father in Fork a forgotten place in the middle of USA  because her mother had to follow her new love, a baseball player. Her arrival in town means some of those usual things we are all used to watch in American movies since we were born, embarrassing moment with her dad and strange behavior of new schoolmates included. But, as the movie is not about the personal crisis of an underage living in a new place, the story rapidly steers.

And I say rapidly because, from the first ten minutes onwards, the director literally take the hands of the spectators and leads them into one of the most artificial, obvious and extraordinarily cheap plots I have ever happened to follow.

The girl  AnnaBella  catches the attention of the most strange guy in school who is mysterious, cute and different from the others enough to let everyone understand since the first shot that yes, he will be the co-protagonist. Coup de theatre, we almost immediately discover that he is a vampire, but a good one. That he has superpowers but do not use any for spying Laetitia Casta under the shower. That he loves human blood but he calls himself vegetarian because he drinks only animals one. Enough to push you already out of the room? It can get worse, hold on a second more.

The atomic duo fight against their feelings  for some 3-4 minutes, not more  and start getting into deep and intellectual discussions as: How old are you? Seventeen. For how long have you been Seventeen? For a while.""(...)

Or: I am the most evil predator in the world. No, you are not, I can see it""..and so on..

Suddenly some bad vampires jump on the scene and, for some unexplained ancient rule, they start hunting the human-wanna-be-vampire for killing her and tasting her blood. End of the story, the evil ones are defeated  but not completely so...get ready to Twilight 2!- and the two romantic freaks swear each other eternal love.

Now, seriously, what was the need to produce such a movie?

Every time the carachters started to speak I had the unstoppable desire of going to the police and sue the director  lucky him I did not even remember his name : poor dialogs, meaningless soundtrack and a cast made probably by amateurs completed the masterpiece.

I know that advertising is the most powerful push anyone can have to do something nowadays and I see how the whole thing worked out perfectly for this waste of time named Twilight but, seriously, during the time I have been sitting  and disturbing people sitting next to me -I had the feeling of being fooled or definitely taken as a huge dumb ass from the director.

I am sorry to say such things as I am sorry to spit on someone else's work but, as some wiseman said in a movie I watched when I was a little kid Some people was born for studying and some for working in fields"". Same applies to directors.","1"
"Neenee-b","Twilight - has lost its shimmer","20 December 2008","2008 marked, what feels like the first Christmas in ages without a Harry Potter movie, and this year we were treated to the launch of another novelised franchise -Twilight.

Twilight focuses on the romantic relationship between a seventeen year old girl Bella and her complicated boyfriend Edward Cullen - the complication being that Edward is in fact a vampire, albeit a ""vegetarian"" vampire.

A lot of the dialogue was lifted straight from Meyers novel and did not make a successful translation from page to screen and a lot of the intimate scenes between Bella and Edward were just clunky and awkward. The scene in the science lab were both characters meet each other for the first time looked clichéd and amateurish. There was just to much melodrama for me - even the piano score was a bit to much.

The special effects look cheap and nasty. They would have just been better not showing Edward running through the trees or the director should have watched some wushu movies just to at least get the impression of running through the trees correct and don't get me started on Edwards twinkling skin.

The most entertaining part of the whole movie was the actual Cullen Family, who, as they did in the book, have a much greater presence than the two main characters, and unfortunately, as in the book, their screen time is very limited.

Overall the movie was OK - I liked the book much better, although, after the second book in the series I gave up because I was bored I would give Twilight 6/10. If you haven't read the book or heard of Edward Cullen before you go then avoid at all costs as the awkward dialogue, terrible effects and teen romance will make you cringe with embarrassment. Twilight is best watched and appreciated by those who already love it.","6"
"abogadosolis","like they said...two hours of my life, wasted!!!","9 April 2009","last night finally rented the DVD, expecting a chick flick, some action, good music and a sense of fantasy and adventure. what I got back? two hours of lame acting, poor direction, no action, stupid phrases. did I mention the lame acting? there's no development, you cannot care for the characters. I laughed out loud the first time I saw the vampire youngsters in the school. no one can go walking through life with that amount of powder in their face!!! you can tell a mile away they're blood suckers. and all that Stewart and Pattinson's characters do is look into each other eyes, sigh, talk nonsense. For the first time in years i used the fast forward button in the remote. seriously!!! It is a product made for girls up to 14 years old. There's no romanticism here, no fantasy, no sense of epic love. It's more an infatuation, a whim, opposites attract with no possibility of a future based in something else than the pale look of both of the main characters. If you're expecting something of a ""Harry Potter meets Vampires"" movie, you WILL be disappointed. wait until it's on HBO and save you money. Please do!","1"
"joben-525-633946","Lower Class Romeo and Juliet","16 November 2012","Romeo, Romeo, how art thou Romeo?

The classic Shakespearean tale has been carried down the generations from centuries ago. As two lovers fall for each other via the 'ye-olde' English language, they realise their romance was forbidden by their families and must meet in secret. This is how it would be accomplished with vampires and more amateurish acting - still a watchable yarn.

As Bella (Kristen Stewart) the ordinary school girl moves back to her previous home to live with her father, she quickly develops a crush on the mysteriously pale Edward Cullen (Robert Pattinson). However, Edward's family aren't as 'normal' as we assume and they believe that romance certainly shouldn't be on the cards - but it is!

Co-starring Taylor Launter as Pattinson's apparent love rival Jacob Black 'Twilight' is an interesting and heartfelt take on the novel entailing this vampire-human love franchise.

It's drawbacks are that the novel was seemingly groundbreaking among bookworms yet the movie feels rather low key and one-dimensional. The story has little complexity and for a duration of approximately two hours, very little ground is covered and the movie often feels too stretched and bloated.

Definitely worth a watch from a neutral perspective although lovers of the novel may be disappointed. Decent effort from director Catherine Hardwicke though.","6"
"moho567","Good, Bad, and Ugly","21 November 2008","****SPOILER ALERT****

The GOOD

1. Ray Bans Scene (hands down) - the whole look and ""I'm going to hell anyway"" line and arm around the shoulder was pretty classic and hot. Epic Robert Pattinson.

2. The Debussey/Edwards Room Scene - the little dance and flirty lines illustrated Bella and Edwards fun chemistry which was pretty rare in the movie. I wanted more dialogue and interaction with them other than just a score blasting through the speakers and looking at them talk about something I cannot hear or enjoy.

3. Bella's Lullaby. If you read the back story of the lullaby by Carter Burwell, it not only illustrates true love but makes the song much more special.

The BAD

1. Awful Awful Awful dialogue. The lines were forced and sounded unnatural....Why would he call her a spider monkey? Why was he climbing on trees? Why did he explode at her and acted weird when she confronted him about being vampire? Why does Bella sound so dumb and cheesy? Why were the Cullens so awkward? Too many questions for a teen focused flick...

2. What happened to the meadow scene? It is the most important scene in the book yet was ended in a staring contest in a patch of grass. Why did he just explode at her randomly in the forest (and why were they in the forest in the first place)? Overall, there needed to be better transitions.

The UGLY

1. The Dazzling moment was not dazzling at all. ""I am gonna show you what I look like in the sunlight"" line was random, forced, and not hot.

2. The flashbacks were extremely cheesy, grainy, and cheap with funny costumes. Very History Channel and very unnecessary. All I kept thinking was ""Why did they do that?"" Shame on you, Catherine Hardwicke, but I applaud a very few moments and sparks between Bella and Edward put to life in film.","4"
"iHelloway","Z best ?!","12 November 2015","*** This review may contain spoilers ***

Twilight is so cool. I could watch it one million times!! In Twilight Edward saves Bella from getting hit by a van!!! Edward's a vampire and that's the best part of the movie. Bella was a good actress when she played like she was having a seizure. Always remember that Twilight rocks on.

Out of all the movies I've seen I think this is the best one. I wish vampires were real because then if they were real I would wish I could be one. I wish I was a vampire because then I could read minds and be sexy. All in all, Twilight is the best movie ever. I really like the part where they had to escape from James, the evil vampire. I think the director did a good job writing the script. I like how in the middle of the film Bella and Edward got together. I really appreciated the magnificent and fresh photography. The filming all came together in a rather smooth, stunning way giving this movie some beautiful, razzle-dazzle sequences. Truly, I think Twilight is the best movie on earth! Rock on Twilight. ------ I joke ... But really all of this was copy paste bullcrap because we all now that best twilight fans are those who never watched much of the movies except pg13 and especially twilight like plots.. I do understand if they like romance mystery story, but Girls there are much better movies of such theme, just instead prioritising this movie watch something like animated Beauty and the beast, its much older but has much better character development , music and storyline. Thank god Disney movies likes to put drama in animated movies I cant imagine how I lived if I only saw only Disney Channel *poopy cartoons","4"
"samiam225","Best book to movie in a long time","21 November 2008","OK first off I don't like to read, but I jumped on the twilight bandwagon and fell in love instantly. The way the characters were described in the book was excellent. I felt like I knew them. Of course everyone has the "" Romeo and Juliet"" thing but was so different.Of course the movie isen't going to be the same as the book no movie is but they way Robert and Kristen portrayed Bella and Edward was great. Kristen did a great job playing Bella even down to her klutziness, and rob as Edward did amazing as well. For those of you who say that you were disappointed clearly did not get the twilight message and I suggest you read the book again and then see the movie. It was so worth the money and the wait. Can not for the rest of the saga.","10"
"sedativchunk","Why all the hype?","23 November 2009","In the past few years, I've really gotten into the modern vampire scene on television. From CBS's Moonlight to HBO's awesome True Blood, I thought I would check out Twilight being a fan of vampire TV shows. Not to mention, I am also a big fan of movies and write a lot of reviews for them.

Twilight is an interesting vampire movie and it grabs your attention only to let go in the middle of the movie. The movie is about a high school girl that moves to a new town and attends a new school with various mixed social groups. She discovers a group of weird kids who like to keep to themselves. Coincidentally, she takes an ecology class with one of the weird kids, and the story takes off from there. This is where the story and movie was actually good. The build up of the girl finding out about this strange kid she met. He saves her life on multiple occasions and eventually she finds out he is a vampire.

Now where the story goes downhill. The build up of finding out the guy was a vampire was good, but then the execution of things afterward, everything starts to slip. The movie gets very silly and the story line has many loop holes. She visits the vampires house and family, and most of them are already willing to accept here as a member of their family. Let me say that again... most of them were willing to accept her as a member of her family! Are you kidding me? Hundred year old vampires and they just are totally cool with this other vampire taking in a girl he met in school a few weeks ago? Okay, but lets roll with it from there. As the movie continues, it just gets worse and worse. Eventually, they meet an enemy group of vampires and it just gets even worse from there.

I don't want to spoil the end of the movie, so I will just say this; Twilight Sucks. It seems to me like too many unnecessary things were in the movie and the movie was executed in a way where parts of the movie are executed well and then other parts were rushed. I think the hype over this movie was just from young girls being obsessed with the main vampire in the movie. Overall, Twilight is worth a watch, but don't expect to be blown away. Beyond the story, the camera, lighting, and technical features of the movie were very nice, however, one thing was missing; where are the vampire's fangs?! We see some biting in the movie, but I missed the fangs. Music wise, some parts nice, some parts annoying. Artistically, this is a nice movie, but the story just sucks too much for me.","6"
"blacklikerain","A bit left to be desired.","30 November 2008","**May Contain Spoilers** OK, OK, OK . I am a die hard Twilight fan. Here is my take on the first film adaptation. Like everyone I was waiting anxiously for the movie. So there is your set-up, I was excited. A lot of people are bashing Robert Pattinson's acting as Edward, either he sucks as an actor, or he is not good looking enough. Come on people, the description of Edward is one where he is described as having the most beautiful, unearthly looks.. EVER. Well I have never in my life caught a glimpse of anyone with that description. Edward Cullen is brooding, dramatic, misunderstood, and a little creepy. ENTER Rob Pattinson he encompass' Edward's character to a T. He doesn't say much, he gives (mostly) proper looks, and he is creepy. I don't understand how people didn't think he was a good Edward. He fit right into role like he was made for it. Reading a small portion of Midnight Sun I really understand why Edward is the way he is.

I don't feel however that Bella's Character was captured. I am not sure if it was Kristen Stewart, or the script. I am leaning towards the script though. Bella is a very emotional like-able character and I didn't feel like I connected to her movie portrayal. She seemed dull and boring, like an emotionless, expressionless log. I just couldn't feel her as Bella.

One thing that really bugs me about the film is I don't know why Bella and Edward fell in love. It's so disjointed feeling. It almost reminded me of 2 teenagers going ""Hey want to be boyfriend and girlfriend?"" We were thrown into their romance with no real reason why.

Edward gives up way too much information about himself with no justification. ""Hey I'm a vampire, yeah I can read minds. Here have an apple."" Okay I realize they have a 2 hour time frame to squeeze the key scenes in there, but there are so many small things they could have done to make it seem like Edward didn't want to give up his secret. So Edward is a vampire and very keen to protect a girl you don't know why they are in love..That's how it felt. It was slow in the moments it should have been fast, and too fast in the moments it should have been slow.

The problem with films based on books are the expectations, we fans want everything to be at least close to the books, and sometimes Twilight (the film) felt very separate from the emotional vibe the books had.

I liked the movie for what it was. Not passing judgment, I was able to overlook some of the more annoying things about the movie AFTER I was able to sit down and think about it. I would say read the books before you see it, and if you've read the books take it for what it is. An okay adaptation of the book. It's not horrible, it's not amazing. It's just.","5"
"Bigjon121388","This Movie Bites","11 February 2011","Vampires...They have the the ability to turn into bats. They wear long dark capes and have black slicked back hair. They prey on the innocent for sustenance, they...sparkle?

Twilight is basically a teenage girl's fantasy brought onto the big screen. In fact that's exactly what it is. Stephenie Meyer who wrote the just as popular book openly admitted that it was inspired by a teenage fantasy she had.

So maybe other teenage girls and their lonely moms can relate, but what does that mean for the rest of us? Well put simply, it means that it sucks.

Twilight's plot revolves around the idea of a girl falling in love with a vampire that lusts for her blood and somehow this makes her love him more. Sounds stupid doesn't it? Well it doesn't end there.

The characters are paper thin, and Edward Cullen and his fellowship of fanged fellows all look like their makeup artists went a little to far with the makeup and not far enough with presentation. Edward himself is someone who tries to be mysterious and longing and Bella, who admits to being average, comes of as nothing more than that, yet her blood must be above average in Edward's opinion and Bella risks her life for his desire, is it because she loves him or is it because she thinks he's awesome for being a vampire? don't scenarios like this happen with teens in real life? It's not him, it's his car...

Anyway, about the film. The look of it is about on the same level as a high-budget TV series and comes off as cheap and bland. The CGI effects are some of the most laughable and goofy looking effects seen in awhile. There's one scene where Edward, ""sparkles,"" when exposed to sunlight and there's the running scene that looks highly unconvincing. The sparkles are also a unconvincing part of the story itself. I know these aren't your classic vampires, but sparkling is just lazy.

One of the main reasons the story falls on itself is because, Edward says he wants to ""protect,"" Bella, yet creates a constant danger to her. It seems like if he really cared about her, he wouldn't put her at risk, but what do expect from someone who's 104 years old and is still in High School?

Twilight tries to convincing and epic, but comes off about as much as a Syfy original and it's weak plot and undeveloped characters come off as un-inspired. It's nothing more than a dumbed down romance and an even dumber fantasy. Unless you're a 13 to 16 year old girl or a lonely mother or grandmother, don't waste your time here.",NA
"bkmcdermott","Bad cinema at its... worst?","26 May 2009","I first saw Twilight with a friend on opening night. I had never read the books nor heard anything about it, so I went in with a clean slate. I found myself laughing at inappropriate times (such as when the film-makers tried to use a blue filter to mask the fact that the actors were standing in direct sunlight) and whenever Kristen Stewart went into one of her spazy-blinky episodes. Knowing the movies had such a following with the books, I promptly went home and read the entire series and went to see the movie again. I now own the DVD as something to put me to sleep.

As someone who works in television I am frustrated that such a horrible piece of garbage made it to the big screen. The acting was sub-par (though I rather enjoyed Billy Burke's performance), the special effects were atrocious, and the script belonged on a low-budget day-time soap NOT a big Hollywood production (I continuously had to ask my friend, who had read the books, what the heck was going on and I'm not giving anything away when I say that the love story was nonexistent).

So, if you want to veg-out for two hours as you stare at a screen of over-glamorized teen life and drama with absolutely no build-up, Twilight is the movie for you.","1"
"Shaun_of_the_Dude","Love to Hate Film!","15 August 2010","Let me just start by saying that I have seen this movie a multitude of times due to my mothers obcession with it and the fact that I have just moved back into my mothers because.... well....

So, Twilight...

The first time I saw this movie, I watched it out of the corner of my eye, because I had utter contempt for everything about it, the hype, the culture and more to the point, the fad.

This movie could have been so much more, but it is what it IS, I can sit here and bone it all day, there are so many bad character choices, so many bad cinematographic decisions to throw a cat at. However, after a few viewings, when you look past these flaws, the movie doesn't do too bad, I've seen worse.

They have all the right ingredients, a decent story, an excellent score, two lead actors who do gel, lovely backdrops, but it just isn't mixed together as good as it could have been. But as I said, it is what it is and this movie is for Vampire Flicks, what Harry Potter is for WIzard/Fantasy genre's. It's a fad.

One of the things that kind of makes this movie bad is that it feels rushed, it really does, some of the lines, some of the acting and some of the cinematography. I feel that if they had taken their time on this movie, gone with their 2nd, 3rd or maybe 4th choices, the overall feel to the movie could have been polished.

If you are a bonafide Vampire buff like me, don't expect much, expect a teenage faddy spin on a generic genre.

God Bless.","7"
"hullaby","T is for terrible.","29 November 2008","Terrible book. Horrible movie. Terrible one note acting. Kristen Stewart is a terrible actress. She absolutely had no depth. She couldn't really wrap her brain around the character and I feel like the only direction she got was ""Show some angst."" Robert Pattinson on the other hand did the best he could with what he had and really did a surprisingly good job. The plot, if you can call it that, is actually dumber than the book- which is a magnificent feat. There is no character development. The viewer has no idea why the characters like each other or what's going on for that matter. The sad thing is the book and the movie aren't that far off. This movie is so obviously focus grouped for your avid hot topic shopper. I rate this movie T for terrible. Don't waste your time.","1"
"solidgameboy12-1","Twilight: A Review","23 March 2009","A major surprise from me: I review a movie based off a book I refuse to read. Perhaps that isn't quite the right thing to say before a review, but you know what? It was going to come out anyway, might as well be now. My sister asked me to watch it, and being the nice older brother I am, I decided to watch it.

Stephanie Meyer's book ""Twilight"", based off the popular book series for young adults follows Bella, a young girl who moves from Arizona to Washington to live with her birth father after her mother and her boyfriend try to find a new house to live in. Bella is enrolled in School ""During the middle of March"" (I'm sure the distributing company thought carefully about releasing the movie on DVD on a Saturday, during the middle of March) Where she is oddly enough, gaining friends fast. The one group of kids she notices are the Cullens, a group of pale foster kids who all share a secret, and major plot point: they are vampires. The, uh, Good looking one of them all is Edward. At first, the two show very little feelings for each other, but that is not until they fall deeply and madly in love with each other. However, the two come from different worlds, so how can they make it work? Now, like I mentioned earlier, I have NOT read the book series (and I will live just fine without reading it, thank you very much). The movie, however, is something else.

There is a lot a person who doesn't like the book series (Like Myself, based on ignorance of actually trying to read it) could say about this movie, but oddly enough, the movie is for the most part, quite solid. The Teens (according to my sister, who has read the books) look a lot like their counterparts from the books, although for me, I was a little annoyed with the gray white faces, since almost everyone in the movie (Save for The Cullen family and Bella) has some melanin and even vitamin D, which, at one point, a kid addresses she did live in Arizona, so why does she look the way she does, but for crying out loud, must she look like the vampires she so desperately has the hots for? My major problem with the movie is Bella and Edward's acting abilities. Bella and Edward are on camera for most of the movie, so I suppose asking for a little variety in inflection would be kind of nice, but the two talk in an almost uninterested, continuous monotone that only adjusts in about the last hour of the movie. I would understand if Bella maybe sounded interested in discovering Edward was a Vampire, but she sounds as interested as learning that dogs have tails and the sun goes down everyday; It's annoying.

Edward too is a character who is at fault because of this monotone acting ability. I understand he's a vampire and all, but come on, can't you seem a little like you are in love with this girl? Another thing that frustrated me of this movie, again, bringing up acting is the annoying narration. I feel like at some point, the director felt we needed her to narrate what was going on on camera in order to understand Edward didn't show up in a parking lot, or what we were confirming about Bella's feelings toward Edward were true, when it's on camera, or having been shown just one scene earlier, when in reality, you could have filled those moments with the movie score or something.

The character's acting does get better, again, in the last hour, so for one hour, you have no real connection between this vampire and this mortal girl, then it actually gets a little better, introducing this whole idea of abstinence and a villain we really don't care about, even after the villain shows up in the last 45 minutes, I really didn't care about this guy, not even enough to care for why he was a villain to begin with.

The movie, even with all those negatives listed above, is still okay, I guess. The special effects on the Vampires (If you've read the book, you'll know) are interesting, and some of the set designs are exceptionally gorgeous, I'm referring to the forests and shots of the mountains, with the amazing clouds swirling around in the sky. Excluding Edward and Bella, the acting is okay, and the characters don't come off cheesy, which in comparison to the vampires in other movies of recent years, have become very much so.

Overall, fans of the book will be pleased (My sister was) and will be awaiting the sequel (My sister is) to see how can the whole story continue. As for me, judging the movie, the acting is only okay, the romance story annoys the hell out of me (but I'm a different kind of romantic) and if I plan to watch a sequel with my sister, I truly hope the two kids on screen can take some acting lessons, Please.","7"
"rachaelperson","Not for me","18 September 2022","I am not the target audience of this series. If you love the Twilight saga, I am happy for you and no one should try and take that away from you. But I have to be honest about my own opinion, and that's that, for me, this is just a boring slog.

All of the memes about this movie are mostly true. The entire thing is color corrected to look blue. The acting is robotic. The writing is laughable. As far as guilty pleasures go, this movie has plenty of moments I either ironically or genuinely enjoy. But as a whole, I'm just not crazy about it. Later installments provide more of the same (except for the blue thing, which is abandoned right away). I like Robert Pattinson and Kristen Stewart and think they're both very talented performers, but, whether it be the direction they were given or just lack of material, they're not good here.

I tend to love campy, stupid movies, so this should be right up my alley, but...there's just so little happening for most of it. There's barely any story. They fall in love, other things of no consequence happen, and at the end they're still in love. Don't let me take away from your enjoyment of it if you're a fan. I guess this just isn't for me.","3"
"ridiculonius","Excellent adaption, So-so movie","22 December 2009","Before I start actually talking about the film, I would just like to say that even though I have read the first book and did enjoy it (despite it's flaws), I am NOT a crazy Twilight fan. I read the book primarily because I was going to go see the film with my English class (of all things) and wanted to have my background info; and let me say, this is probably one of the best book-to-movie adaptions I have ever seen. Not because it's a good *movie*, but because it follows the book to the letter and brings almost everything from the novel onto the screen and into the script.

That being said, I found the book to be, while no doubt enjoyable and sweet, written with a mediocre hand and riddled with unfortunate clichés, and original ideas that come across as nothing more than simplistic sketchy plot devices. For a debut, it's undoubtedly passable, but it's really the story and the romance that made it so popular, not the quality. The same goes for the movie.

The story, as most people on this Earth now know, is about an awkward teenager, Isabella ""Bella"" Swan, who moves from sunny Phoenix, Arizona to the wet, depressing North-West town of Forks, in an effort to give her mom and her boyfriend some space. Although she quickly captures the attention (and hearts) of what seems to be half the male adolescent population of Forks, Bella only has eyes for Edward, the handsome, pale-skinned, and mysterious boy who seems to despise her very presence. However, eventually they begin a friendship that turns into something much, much more squeal-worthy. And therein lies the conflict; Edward cannot allow himself to get too close to the introverted Miss Swan. Why? Bella's pasty Adonis is not only super-strong and super-fast, but super-immortal; he's a vampire, and he ""vants to sauck her bluud"".

The movie's dialogue is poor and clichéd, even more so than in the novel - the cast, which I honestly love, did the best they could (for the most part) with a barely acceptable screenplay, but that in itself was enough to bring the film down in my eyes. The same can be said for the awful special effects, which were laughable at best. As several people have already said, in the scene where Edward reveals the reason that he cannot go out in the sunlight (he gets sparkly *rolls eyes*), if I had not already known what was supposed to be happening to him, I wouldn't have noticed the sparkles - and even being prepared, I almost missed the poor effects entirely.

However, as I said before, I do love the cast - though not entirely for their performances in this movie, which, while enough to *just* carry the bad dialogue, aren't as good as they could be. Robert Pattinson isn't, to be honest, as attractive as I'd imagined Edward to be (he isn't bad looking, just not good looking ENOUGH), but he has personality, and that, while not revealed through his words or even his actions, comes across nonetheless. He makes Edward way more likable than he is in the book, I think. Kirsten Stewart is wonderful too - I love her and think she is an incredible actress. She manages to create a Bella that you can sympathize with; monotone and introverted, yet still vulnerable, sweet, and in possession of an inner fire that doesn't show itself often, but is obviously there. She and Pattinson have an incredible chemistry - and while the script has nothing but long, lingering looks between them to show that they are falling in love, the romantic/sexual tension they create so naturally manages to take that crappy ""You don't have to say anything for me to know you're perfect"" ideology and make it believable.

So, all in all, Twilight was an incredible adaption of a mediocre book, sacrificing quality dialogue for lusty glances, turning what could've been a thousand times better into an only passable film that was carried solely by the actors and their chemistry.","6"
"jungmin88","Twilight Movie Review","23 November 2008","Honestly, I was pretty disappointed with Twilight. First off, I think Catherine Hardwicke was a really bad choice for a director. The first half of the movie was bad because she kept changing the story. I understand that it's BASED on the book and isn't word for word, but she left out too many important details. The most important would be the beginning of Edward and Bella's relationship, and how it developed into what it is. Twilight was meant to be a love story, but instead it lacked a lot of the romance that it was supposed to have. The acting was somewhat mediocre, aside from a select few. I like Kristen Stewart as Bella, but I think she overdid it with some of the scenes. The worst acting in the movie was all of Bella's friends at school. Not only was their acting horrendous, their lines were awkward and others were all thrown together at the same time. It was just chaotic when they were around, I felt like I was watching a bunch of little kids with no experience trying to act out a funny scene. I did, however, like the way Hardwicke moved scenes around a bit in the beginning to save time and to fit her budget accordingly. One unexpected but pleasant change was that she made Twilight into a bit of a romantic comedy. It would've been good if she didn't add too many opposing themes; funny and light at the beginning, but extremely serious and dramatic at the end, with absolutely no transition. What I really didn't like was her need to throw in a bunch of sloppy and ""artistic"" camera angles. They were too fast-paced and also took the focus off the main characters at the most critical times. The second half of the movie was a lot better because there were so many major things going on that she didn't focus on trying to make the scenes complicated looking, and she followed the script without any alterations. The soundtrack was good, but half of it was added to the film very poorly, while the other half was perfect. Twilight was supposed to be about Edward and Bella, but you couldn't really see or feel the intensity behind their love until later in the movie. It would be very confusing for someone watching it who has never read the book or understood the dynamics of their complicated relationship already. This movie had so much potential, but Hardwicke diminished the possibility of it being a hit. She tried too hard to make it look like a very modest indie film, when in fact, it isn't. The special effects weren't very impressive either, for instance when Edward walks into the sunlight. I was skeptical about watching the movie at first because I had a feeling it would ruin the original story. It definitely didn't do the book any justice. I think if someone else besides Hardwicke had directed, someone who knew what they were doing, Twilight would've been a huge success.","5"
"ellen-137","Boy meets girl. Girl meets boy. They fall in love, but he wants to eat her. Sheer brilliance!!","30 December 2008","This has to be one the most eagerly anticipated films of 2008 with millions of fans across the world who love the books. I am one of them. I went to see this on the 19th December with my two best mates and even though we were an hour early there was already a huge line girls sitting outside the cinema doors waiting for them to open. When they did, the guy opening them was squashed into the wall and looked quite frightened as the wild stampede ran past. So this film better not disappoint and it didn't. why was this film so good, well where to start? The two leads who played Edward and Bella (Kristen Stewart and Robert Pattinson) where fantastic and their strong on screen chemistry was sizzling all the way through. Before the film came out there was a lot of disagreement about the choice of Pattinson as Edward Cullen as he had previously played Cedric Diggory, but to me it was the next logical step. He got his character perfect. Edward is a very complicated character as he hates himself for what he is (a vampire) but he loves Bella for reasons he can't explain or control, this leads to more self loathing as he keeps wanting to eat her. He is so complex and interesting to watch because although he has a menacing side he is also charming, drop dead gorgeous, kind, brave, funny and passionate about everything that is dear to him. Robert Pattinson portrays all of this an is exactly how I imagined him to be when I was reading the book. Many fans (myself included) have fallen in love with this character so congrats to Rob for getting it right. Bella is played by Kristen Stewart was a mirror of the book as she often talks in monotone and is constantly doubting herself. Stewart's performance was particularly good in the final scenes such as the fight scene and the hospital scene which follows. this is because Bella lets her guard down a little bit as she finally realises she can't live without Edward. Other characters such as the Cullen family were also very true to the book. Rosalie, (played by Niki Reed), showed her true dislike of Bella and general bitchiness, Alice (Ashley Greene) was quirky and pixie like, Jasper (Jackson Rathbone) was actually amusing to watch with his facial expressions where he always looks scared of something and Emmett (Kellan Lutz) even though didn't have may lines was great in the baseball scene. Peter Fancielli and Elizabeth Reaser did a good job as the 'parent' vampires, Dr Carlisle Cullen and Esme Cullen. Cam Gigandet was fantastic as the villain James who wants to kill Bella as part of some sick game he has came up with in his head. It really makes you feel good when Edward wins the fight between them and makes you realise what dangers Bella is prepared to face by being with Edward.

The music in this film is accurately suited to it's genera, particularly Supermassive black hole by Muse in the baseball scene, but can be a bit overpowering bordering on cheesy. However this is few and far between. The only other criticisms I can make are that it does stray from the book partially as the blood typing chapter was missed out which disappointed me a little. Overall a fantastic vampire romance and I can't wait for the sequel next year!","9"
"doublebubble516","Ugh!","22 March 2009","I cannot believe they even tried to attempt to make this movie! I only give them 3 stars for trying. Not that they tried very hard! I know i am being really mean but i was about to start crying about how bad this movie was! The acting was terrible for instance when Edward was all ""say it, out loud"" Bella said ""vampire"" and she looked terrified when she isn't supposed to be scared at all. I think Robert Pattinson and Kristen Stewart are talented but they just didn't show it. Robert Pattinson has an accent where he sounds Spanish! I know he can't help it but why didn't they just pick a new Edward(i vote for Matt Dallas or Chace Crawford).The graphics were horrible- like when he steps into the sun.Plus Edward should be ripped, but I'm sorry to say that Robert isn't! I know I'm harsh but i am begging them to make new moon better. I am considering buying this movie just so i can make fun of it!","3"
